trajectory,order,kind,idempotence_P2_rel,normal_eq_resid_rel,pjw_identity_abs_diff_mm,factor2_grad_maxdiff,fd_step_vs_cached_maxdiff
III,381,p2l,1.1066965966619628e-14,5.373491057763852e-16,9.367506770274758e-14,0.0005725008258828587,
III,382,p2p,5.637628385723711e-15,8.017996818571814e-15,6.938893903907228e-15,9.23090338181623e-05,
III,382,p2l,1.6023889608248596e-14,7.871305828965346e-16,1.3877787807814457e-13,0.024320814660147003,
III,383,p2p,2.934891635009402e-15,3.86396970548756e-15,1.734723475976807e-14,7.941420078695638e-05,
III,383,p2l,1.1160798790842591e-14,3.203545252386679e-16,1.249000902703301e-13,0.044003609215612305,
III,384,p2p,2.574413313525195e-15,1.1821271708524138e-15,1.0408340855860843e-14,0.0001748868271323088,
III,384,p2l,1.0371943458698977e-14,7.575793344180303e-16,8.673617379884035e-14,0.0009650529237017133,
III,385,p2p,2.4986492024551843e-15,1.2198785160426894e-15,3.469446951953614e-15,8.469252424085638e-05,
III,385,p2l,7.856241910803807e-15,4.531662580019545e-16,6.245004513516506e-14,0.0099817911092341,
III,386,p2p,6.033211436701524e-15,3.035384920705348e-15,3.469446951953614e-15,8.846719189728285e-05,
III,386,p2l,1.230356973079234e-14,1.9210137037681682e-16,1.0408340855860843e-13,0.002143410661377185,
III,387,p2p,1.7462159737708539e-15,2.081231940082656e-15,6.938893903907228e-15,7.18514153024534e-05,
III,387,p2l,9.654722877336672e-15,5.003216342432764e-16,1.0408340855860843e-13,0.026866655598246,
III,388,p2p,4.32557906151146e-15,3.3565391485630493e-15,6.938893903907228e-15,7.33337412860786e-05,
III,388,p2l,1.059635518136154e-14,6.984099290567814e-16,1.1796119636642288e-13,0.00822689532521272,
III,389,p2p,3.566327550624393e-15,7.424278859950875e-16,0.0,6.456892858631991e-05,
III,389,p2l,1.6172603412944835e-14,7.225392067036325e-16,1.5612511283791264e-13,0.0015346583734345844,
III,390,p2p,6.326195114222632e-15,6.5891112449873286e-15,3.469446951953614e-15,0.00011654102753812495,
III,390,p2l,1.5157428425735392e-14,8.343270738027424e-16,1.4224732503009818e-13,0.0335768334099623,
III,391,p2p,3.1674321556876046e-15,3.458279687613356e-15,6.938893903907228e-15,8.83539222373067e-05,
III,391,p2l,1.2154833183264882e-14,1.347745454693519e-15,1.0755285551056204e-13,0.047720113296188964,
III,392,p2p,4.07865261396207e-15,5.641645091238391e-15,0.0,5.218175180278246e-05,
III,392,p2l,8.830906747817628e-15,5.300859504578269e-16,1.0755285551056204e-13,0.016822723615900724,
III,393,p2p,4.589879469356524e-15,3.358168395697417e-15,3.469446951953614e-15,4.753433853293271e-05,
III,393,p2l,1.228987181943453e-14,5.566787602254729e-16,1.1796119636642288e-13,0.011163292489101459,
III,394,p2p,7.882715218817264e-15,1.2084957040501964e-14,1.3877787807814457e-14,7.553592975258205e-05,
III,394,p2l,1.3948493438424088e-14,5.036064439334115e-16,1.5612511283791264e-13,0.00467518757144617,
III,395,p2p,1.528587283647532e-15,2.672117298577137e-16,3.469446951953614e-15,5.776823895386682e-05,
III,395,p2l,1.256541506825937e-14,7.517122187103055e-16,1.5265566588595902e-13,0.01909108708796367,
III,396,p2p,4.619467842694131e-15,6.160523360018825e-15,1.3877787807814457e-14,5.5551041529507735e-05,
III,396,p2l,8.984957305603393e-15,7.253832445589861e-16,1.0061396160665481e-13,0.0007371194375078629,
III,397,p2p,2.9109986664447546e-15,1.2577720909621485e-15,6.938893903907228e-15,0.00011150707705950141,
III,397,p2l,6.1843518095882044e-15,3.0544362509052635e-16,1.1796119636642288e-13,0.011243968584075423,
III,398,p2p,1.917718445066105e-15,3.5067972840753483e-16,6.938893903907228e-15,3.630825205446983e-05,
III,398,p2l,1.8485499272182188e-14,1.0257856286451433e-15,1.6653345369377348e-13,0.0015709359273831077,
III,399,p2p,5.483041069922987e-15,4.773546087335049e-15,6.938893903907228e-15,8.153179579825122e-05,
III,399,p2l,1.4699643544624755e-14,6.056909488970818e-16,1.5265566588595902e-13,0.019710709644842835,
III,400,p2p,5.4698519729465745e-15,7.276720278413502e-15,0.0,4.228863828265039e-05,
III,400,p2l,1.876397768923235e-14,2.1641419171775454e-16,1.8388068845354155e-13,0.0010119727364932406,
III,401,p2p,8.578378918918842e-15,1.3128122190256459e-14,1.3877787807814457e-14,0.00011336584626934348,
III,401,p2l,2.5667756633118138e-14,8.333023402920791e-16,2.3592239273284576e-13,0.0006176908861176764,
III,402,p2p,7.924576584934385e-15,8.668343676840416e-15,3.469446951953614e-15,5.727639562448997e-05,
III,402,p2l,1.274298869747174e-14,2.150986813034375e-16,1.491862189340054e-13,0.00045861211027253823,
III,403,p2p,1.91954788699197e-15,5.589313838238491e-16,0.0,6.833899976526475e-05,
III,403,p2l,1.2442439361143553e-14,5.589745617229742e-16,1.5959455978986625e-13,0.001898812565476261,
III,404,p2p,1.1330139972497362e-14,1.0126066998986427e-14,0.0,7.664004298705597e-05,
III,404,p2l,1.8137034679729944e-14,7.107520024041151e-16,1.8735013540549517e-13,0.0028008474112727957,
III,405,p2p,4.913033991878165e-15,1.098140122586277e-15,1.0408340855860843e-14,7.160536858925003e-05,
III,405,p2l,1.7952301150040386e-14,2.939051489157637e-16,2.42861286636753e-13,0.00205756121800165,
III,406,p2p,2.366342571219682e-15,5.027733250830527e-16,6.938893903907228e-15,5.583567996098916e-05,
III,406,p2l,7.312476619228464e-15,2.864435039666188e-16,1.734723475976807e-13,0.0005447024293808111,
III,407,p2p,3.649792953433031e-15,1.11299795203953e-15,3.469446951953614e-15,7.493691494009358e-05,
III,407,p2l,1.8905329612326864e-14,6.377929074622149e-16,1.97758476261356e-13,0.0009188457726972054,
III,408,p2p,4.153961604103188e-15,4.953206221024977e-16,6.938893903907228e-15,6.262028218263511e-05,
III,408,p2l,1.0365612175978045e-14,3.2917875617847096e-16,1.5612511283791264e-13,0.0018381813349822237,
III,409,p2p,1.5971807087866589e-15,6.613596497348605e-16,6.938893903907228e-15,7.522439775210641e-05,
III,409,p2l,2.0466136751173342e-14,6.4164968211822765e-16,2.6020852139652106e-13,0.0010243367308059165,
III,410,p2p,2.312854378249512e-15,1.178090168058659e-15,6.938893903907228e-15,0.00010239562271387517,
III,410,p2l,1.819088522537831e-14,3.4151215245167577e-16,1.8041124150158794e-13,0.0003615193404863104,
III,411,p2p,4.847114510115924e-15,8.962540944944567e-16,6.938893903907228e-15,0.00011087953989003668,
III,411,p2l,9.998973743569847e-15,3.967248869695812e-16,1.3530843112619095e-13,0.0002734635654728472,
III,412,p2p,1.3135763225222605e-15,5.398147384145886e-16,6.938893903907228e-15,4.157503473544745e-05,
III,412,p2l,1.8176735941284854e-14,1.1550063446669481e-15,1.8735013540549517e-13,0.0005101513708390473,
III,413,p2p,1.9835158985264823e-15,6.425339794824504e-16,6.938893903907228e-15,4.396124002360377e-05,
III,413,p2l,8.486256572041861e-15,7.5463272892733e-16,1.3530843112619095e-13,0.00078976207095173,
III,414,p2p,2.293133154072075e-15,6.320801106617614e-16,3.469446951953614e-15,7.62180394874943e-05,
III,414,p2l,1.1381714951646462e-14,7.091113016307906e-16,1.0755285551056204e-13,0.0003619304772185289,
III,415,p2p,7.900101216015236e-16,1.025845007220612e-15,1.3877787807814457e-14,6.961763378180233e-05,
III,415,p2l,1.3342840720195282e-14,4.531122890463399e-16,1.97758476261356e-13,0.000663527559077557,
III,416,p2p,2.2560854374988794e-15,8.793597202965365e-16,1.734723475976807e-14,0.00011229067320336905,
III,416,p2l,7.694939376019366e-15,6.548579444996957e-16,1.0408340855860843e-13,0.000976664108637254,
III,417,p2p,2.583245608077117e-15,8.424277912782063e-16,3.469446951953614e-15,5.817365794367341e-05,
III,417,p2l,9.23253420545091e-15,6.357480450481769e-16,1.5959455978986625e-13,0.0006973638858443262,
III,418,p2p,1.5138372034894758e-15,4.574163970224707e-16,6.938893903907228e-15,5.4262608543497945e-05,
III,418,p2l,6.6684594172993595e-15,8.314875990056161e-16,1.0408340855860843e-13,0.00036834568608585226,
III,419,p2p,3.914253302036105e-15,8.810278246950297e-16,1.3877787807814457e-14,0.00011956528019040069,
III,419,p2l,7.0386685769587455e-15,6.696469733010201e-16,9.020562075079397e-14,0.0011859776349833762,
III,420,p2p,2.5797646591050088e-15,8.324342453962106e-16,6.938893903907228e-15,6.697557658134727e-05,
III,420,p2l,5.637133016339486e-15,1.5512031380091427e-15,7.28583859910259e-14,0.0017783484971549044,
III,421,p2p,1.4590688406911748e-15,7.628701872281911e-16,3.469446951953614e-15,7.21840057100998e-05,
III,421,p2l,1.1637122828732265e-14,1.1017965506345668e-16,1.2836953722228372e-13,0.0006442941346478986,
III,422,p2p,4.498743892910901e-15,1.0909690702673791e-15,6.938893903907228e-15,6.396179184566149e-05,
III,422,p2l,8.110259592772304e-15,6.49496598803911e-16,9.71445146547012e-14,0.0014398398528508351,
III,423,p2p,1.5453762815598334e-15,8.678733530188255e-16,0.0,0.00010576021515185108,
III,423,p2l,1.1336909549396625e-14,7.575617013352074e-16,1.3530843112619095e-13,0.0010609927546716483,
III,424,p2p,5.1459830719232045e-15,6.722375290032495e-16,0.0,8.300947455510722e-05,
III,424,p2l,1.1399494690808863e-14,4.1915246603939255e-16,1.0408340855860843e-13,0.0007769578119945462,
III,425,p2p,2.2381579271813685e-15,6.044506192784469e-16,3.469446951953614e-15,0.00014836705938342,
III,425,p2l,1.3825954276779572e-14,4.324549351162743e-16,1.3183898417423734e-13,0.0006760982759788871,
III,426,p2p,4.5655417059932525e-15,9.347394322901557e-16,1.0408340855860843e-14,8.05131773839356e-05,
III,426,p2l,1.0374829437876368e-14,4.867486660856054e-16,1.5959455978986625e-13,0.0006657927559118593,
III,427,p2p,5.4025533375803344e-15,5.929492351733976e-16,6.938893903907228e-15,6.025835809959218e-05,
III,427,p2l,1.199692054562543e-14,1.0590991702896553e-15,1.1449174941446927e-13,0.0012489433903215322,
III,428,p2p,7.264790232795439e-16,5.996796512150536e-16,3.469446951953614e-15,6.505626925414629e-05,
III,428,p2l,7.014972579656359e-15,7.449953469675213e-16,7.979727989493313e-14,0.0007474507064886976,
III,429,p2p,1.455569358199623e-15,2.542154269460179e-16,3.469446951953614e-15,7.311465728603896e-05,
III,429,p2l,1.1361944181543028e-14,6.410063888290298e-16,1.5265566588595902e-13,0.0003428497021827591,
III,430,p2p,4.3069180212158324e-15,5.199351575776606e-16,0.0,6.686318019470498e-05,
III,430,p2l,7.826754250493843e-15,5.369471747472395e-16,9.367506770274758e-14,0.001303197623111537,
III,431,p2p,3.1915486124673457e-15,1.3334914194378197e-15,1.0408340855860843e-14,7.966702308544356e-05,
III,431,p2l,1.562952989200729e-14,4.2491575627118884e-16,1.3877787807814457e-13,0.0009209428053448786,
III,432,p2p,3.4027672379698112e-15,6.400720125828302e-16,3.469446951953614e-15,8.420925256668785e-05,
III,432,p2l,1.0900496807666277e-14,4.3590981174176997e-16,1.0755285551056204e-13,0.000807174027735268,
III,433,p2p,1.0388565852969145e-15,5.409084270674079e-16,0.0,7.484998148838198e-05,
III,433,p2l,1.2244748893494563e-14,8.158218536212833e-16,1.3877787807814457e-13,0.001429633457157022,
III,434,p2p,2.768625814472769e-15,3.7506959919748946e-16,6.938893903907228e-15,9.844267048996977e-05,
III,434,p2l,9.896478872778244e-15,7.373898342013641e-16,1.1796119636642288e-13,0.001575428021156542,
III,435,p2p,1.0244969369387779e-15,9.246419510601496e-16,6.938893903907228e-15,6.965621514629962e-05,
III,435,p2l,1.3726237542499707e-14,4.470285971285908e-16,1.1102230246251565e-13,0.0023543699109256945,
III,436,p2p,3.626544124778065e-15,7.576360580527672e-16,0.0,0.00013624345792079794,
III,436,p2l,2.128294857867194e-14,8.013209686427804e-16,1.5265566588595902e-13,0.0002837302292847916,
III,437,p2p,1.5332391471236792e-15,7.01852499068918e-16,6.938893903907228e-15,4.532712330928418e-05,
III,437,p2l,9.071925452116842e-15,5.145175811165082e-16,5.551115123125783e-14,0.0004992622169818061,
III,438,p2p,1.1765391148221804e-15,6.200997975363703e-16,0.0,8.519979677486245e-05,
III,438,p2l,8.789438061650647e-15,3.0323944312079673e-16,6.591949208711867e-14,0.0005846747250408571,
III,439,p2p,2.3891424750239285e-15,3.2715028395478375e-16,0.0,0.00011531599269276431,
III,439,p2l,9.609260287697288e-15,6.644280484976744e-16,9.71445146547012e-14,0.0005595556545073938,
III,440,p2p,6.047982992484413e-15,8.144020450343708e-15,3.469446951953614e-15,8.686127050387162e-05,
III,440,p2l,1.1198155901725259e-14,8.838349726597699e-16,9.020562075079397e-14,0.0010909115140250794,
III,441,p2p,4.339557725230931e-15,2.778350444941325e-16,3.469446951953614e-15,0.00013907141495885433,
III,441,p2l,1.0461272834474353e-14,1.1142205122003602e-15,7.28583859910259e-14,0.0021219503178719658,
III,442,p2p,5.7058532094639994e-15,7.623787212928887e-15,3.469446951953614e-15,8.126104682900682e-05,
III,442,p2l,1.7985956330726618e-14,2.792245281942534e-15,1.1796119636642288e-13,0.0012593358193326298,
III,443,p2p,6.268627807936618e-15,5.014245980410358e-15,1.734723475976807e-14,7.097253419253817e-05,
III,443,p2l,1.9014374157089246e-14,6.839413066315292e-16,1.3183898417423734e-13,0.0017932786974007588,
III,444,p2p,3.555666910495473e-15,1.1701171806233544e-15,3.469446951953614e-15,6.091267381345966e-05,
III,444,p2l,1.296508414816023e-14,3.982317249287489e-16,1.1449174941446927e-13,0.0016580593034035418,
III,445,p2p,4.094552814864096e-15,6.671297133027679e-16,6.938893903907228e-15,0.00010894151265801021,
III,445,p2l,1.21851987046272e-14,6.061187524777962e-16,1.1449174941446927e-13,0.0009161898824544337,
III,446,p2p,2.179062088515549e-15,4.980930191399412e-16,5.204170427930421e-15,8.4347433404631e-05,
III,446,p2l,1.2823664786285307e-14,5.32980066236047e-16,1.0755285551056204e-13,0.0005902153416697161,
III,447,p2p,8.209569799101725e-15,3.013883975219915e-15,1.734723475976807e-15,0.00011280143147637811,
III,447,p2l,1.4150314635305623e-14,1.0536321794007914e-15,9.367506770274758e-14,0.0008693498502990915,
III,448,p2p,3.729610493770779e-15,1.1284657201824658e-15,1.734723475976807e-15,0.00013242508767345707,
III,448,p2l,2.0674048691691583e-14,1.4724963245762236e-15,1.1449174941446927e-13,0.0005083609819426951,
III,449,p2p,1.308623308035407e-15,5.05736262654117e-16,1.734723475976807e-15,7.531068334001899e-05,
III,449,p2l,2.131127398058995e-14,7.285538844225972e-16,1.3530843112619095e-13,0.001445324603871763,
III,450,p2p,1.925387663736258e-15,9.39312366159835e-16,1.734723475976807e-15,6.794900100363412e-05,
III,450,p2l,1.865243453301754e-14,7.265423841632757e-16,1.3530843112619095e-13,0.000605596399896014,
III,451,p2p,3.5429992094277093e-15,7.6125875678730795e-16,3.469446951953614e-15,5.678962164180554e-05,
III,451,p2l,1.2642169341056349e-14,6.963101465871766e-16,1.2836953722228372e-13,0.0005823782425748414,
III,452,p2p,1.5377373540835932e-15,1.171045066559268e-15,1.734723475976807e-15,8.888344490339244e-05,
III,452,p2l,1.5896321282567594e-14,8.545129278951209e-16,1.3877787807814457e-13,0.0005446308525590103,
III,453,p2p,2.6213648859891416e-15,8.495502266400395e-16,3.469446951953614e-15,8.107294246189993e-05,
III,453,p2l,1.3801429062950903e-14,1.287582299273083e-15,1.1796119636642288e-13,0.0014205098829942198,
III,454,p2p,4.4971242927568906e-15,9.109817653121084e-16,3.469446951953614e-15,5.042824955404972e-05,
III,454,p2l,1.2941046462502554e-14,3.6153684636660264e-16,1.0408340855860843e-13,0.0005610339653181265,
III,455,p2p,1.29258051377942e-15,5.638785915939341e-16,1.734723475976807e-15,5.598550365996219e-05,
III,455,p2l,9.888122848504242e-15,6.241690444722008e-16,7.979727989493313e-14,0.0005523446306466051,
III,456,p2p,1.8815097822624863e-15,1.377057947000147e-15,3.469446951953614e-15,0.0001009401651480956,
III,456,p2l,1.25924959655634e-14,2.2654126438847705e-16,1.2836953722228372e-13,0.0007634382707288404,
III,457,p2p,3.7361879750119994e-15,1.1529369640586652e-15,3.469446951953614e-15,9.177592548375067e-05,
III,457,p2l,1.2325401690862576e-14,8.917411537675507e-16,1.3877787807814457e-13,0.0005312242797033892,
III,458,p2p,1.3039676575293009e-15,4.567797253415477e-16,0.0,0.0001244729280852619,
III,458,p2l,1.3832521243350401e-14,4.209219253508244e-16,1.4224732503009818e-13,0.0006224794072407086,
III,459,p2p,2.0553702023800017e-15,1.0521403365833923e-15,0.0,2.1346645928141048e-05,
III,459,p2l,1.4763175482927514e-14,4.771327255590417e-16,1.1102230246251565e-13,0.0015117827386263273,
III,460,p2p,2.2040043540839636e-15,9.29891331365297e-16,3.469446951953614e-15,6.42633193206983e-05,
III,460,p2l,1.0796754848739359e-14,3.9800641590349993e-16,1.1449174941446927e-13,0.0013087205220108037,
III,461,p2p,4.71167998086347e-15,7.416794775722121e-16,0.0,9.279783382446817e-05,
III,461,p2l,1.1833870228520618e-14,8.978220870808377e-16,1.3183898417423734e-13,0.00043995241778708137,
III,462,p2p,3.3863234885277145e-15,6.204474544389752e-16,6.938893903907228e-15,0.00013582711259141518,
III,462,p2l,1.5007797532410656e-14,4.312658672566631e-16,1.5612511283791264e-13,0.0023700776241614282,
III,463,p2p,2.4519137899470916e-15,1.0158521522414309e-15,3.469446951953614e-15,0.00010905899449716559,
III,463,p2l,9.026979506120668e-15,5.562811542243005e-16,1.1796119636642288e-13,0.0007246984859008345,
III,464,p2p,3.545779260410529e-15,7.150317337490759e-16,0.0,0.00011659727354844385,
III,464,p2l,1.0764845627216862e-14,1.6419275787332044e-16,9.020562075079397e-14,0.0027000185503437205,
III,465,p2p,1.7881580996142993e-15,1.2371329661091115e-15,6.938893903907228e-15,0.0001358916381928206,
III,465,p2l,1.272385870643984e-14,5.431715732670136e-16,1.3877787807814457e-13,0.0006106460909622007,
III,466,p2p,3.1939565893850034e-15,5.843185363373263e-16,3.469446951953614e-15,0.00012435037389098465,
III,466,p2l,8.959424576492391e-15,7.050992348561801e-16,1.0408340855860843e-13,0.00045096225286757677,
III,467,p2p,4.74339334868658e-15,7.403913481114541e-16,0.0,0.00019285479175292462,
III,467,p2l,1.2156805353307547e-14,6.027085655285612e-16,8.673617379884035e-14,0.0008701022436492633,
III,468,p2p,4.197495561032752e-15,7.408493909965012e-16,3.469446951953614e-15,0.00010033276279284783,
III,468,p2l,1.0637724662158917e-14,3.3916171345193326e-16,1.3530843112619095e-13,0.0007918576249868734,
III,469,p2p,3.2611912774655558e-15,4.916755450113037e-16,6.938893903907228e-15,5.1842696703642555e-05,
III,469,p2l,1.0927689301423201e-14,8.599058379007173e-16,1.3183898417423734e-13,0.00048077970220910225,
III,470,p2p,6.086700037894514e-15,5.835819170398962e-16,1.0408340855860843e-14,0.0001649668750386829,
III,470,p2l,1.5794964559732564e-14,4.0719784685316693e-16,1.3183898417423734e-13,0.0005731333235825219,
III,471,p2p,3.366364091256236e-15,6.78677538809712e-16,0.0,0.00013770565212011324,
III,471,p2l,1.189091374807662e-14,5.792247775389304e-16,1.1796119636642288e-13,0.0008914774360699734,
III,472,p2p,7.429839929790764e-15,5.548743061060375e-16,3.469446951953614e-15,5.9144293004485815e-05,
III,472,p2l,1.0108092304747919e-14,6.183327959745238e-16,9.367506770274758e-14,0.0008201929964254465,
III,473,p2p,1.0147376360612933e-15,1.1871885427124445e-15,1.0408340855860843e-14,0.000162061764300208,
III,473,p2l,9.8651014818589e-15,5.265765711823477e-16,8.673617379884035e-14,0.0007176198076263712,
