trajectory,error_deg,ecdf,n_valid
IV,18.79918684339698,0.7371794871794872,156
IV,18.89841026854192,0.7435897435897436,156
IV,19.009300696241397,0.75,156
IV,19.106734877388952,0.7564102564102564,156
IV,19.983481741015147,0.7628205128205128,156
IV,20.09886879558443,0.7692307692307693,156
IV,20.212379796495423,0.7756410256410257,156
IV,20.56746641221897,0.782051282051282,156
IV,20.824291949014643,0.7884615384615384,156
IV,20.937094007645825,0.7948717948717948,156
IV,20.96287415294186,0.8012820512820513,156
IV,22.45259168905591,0.8076923076923077,156
IV,22.521577636584958,0.8141025641025641,156
IV,22.54646093337566,0.8205128205128205,156
IV,23.52863355021544,0.8269230769230769,156
IV,23.689775452426787,0.8333333333333334,156
