traj,scan,ptype,magnitude,axis,et_mm,eR_deg,dir_cos
ii,143,rotation,0.25,"[0.0, 0.0, 1.0]",65.55536122928504,2.750279718417136,0.9999999999997673
ii,143,rotation,0.5,"[0.0, 0.0, 1.0]",65.55536122928584,2.7502797184171524,0.9999999999997673
ii,143,rotation,1.0,"[0.0, 0.0, 1.0]",65.55536122928584,2.7502797184171524,0.9999999999997673
ii,143,rotation,2.0,"[0.0, 0.0, 1.0]",65.55536122928528,2.750279718417143,0.9999999999997671
ii,143,combined,25.0,"[0.0, 0.0, 1.0]",65.56549565359839,2.7537083573469037,0.9999999981265036
ii,143,combined,50.0,"[0.0, 0.0, 1.0]",65.5571725229387,2.7529320453651955,0.999999997671205
ii,143,combined,100.0,"[0.0, 0.0, 1.0]",65.55266991125777,2.7522896597538944,0.9999999949863616
ii,145,oracle,0.0,all,65.52946554805554,2.3897109592419348,1.0
ii,145,translation,10.0,"[1.0, 0.0, 0.0]",65.53124990911718,2.3891527931774648,0.9999999986440367
ii,145,translation,25.0,"[1.0, 0.0, 0.0]",65.51724676686186,2.3881274855829364,0.9999999786300916
ii,145,translation,50.0,"[1.0, 0.0, 0.0]",65.5476845572036,2.3901092410911207,0.9999999129322775
ii,145,translation,100.0,"[1.0, 0.0, 0.0]",65.5322974012121,2.389062005675354,0.9999998406689669
ii,145,rotation,0.25,"[1.0, 0.0, 0.0]",65.52946554805533,2.389710959241925,0.9999999999997671
ii,145,rotation,0.5,"[1.0, 0.0, 0.0]",65.52946554805533,2.389710959241925,0.9999999999997671
ii,145,rotation,1.0,"[1.0, 0.0, 0.0]",65.52946554805533,2.389710959241925,0.9999999999997671
ii,145,rotation,2.0,"[1.0, 0.0, 0.0]",65.52946554805533,2.389710959241925,0.9999999999997671
ii,145,combined,25.0,"[1.0, 0.0, 0.0]",65.51724676686119,2.388127485582936,0.9999999786300916
ii,145,combined,50.0,"[1.0, 0.0, 0.0]",65.54768455720338,2.390109241091096,0.9999999129322777
ii,145,combined,100.0,"[1.0, 0.0, 0.0]",65.53229740121265,2.389062005675366,0.9999998406689669
ii,145,translation,10.0,"[0.0, 1.0, 0.0]",65.52676388214702,2.389544565597771,0.9999999942426517
ii,145,translation,25.0,"[0.0, 1.0, 0.0]",65.54204506309767,2.389159148280094,0.9999999861950535
