scan,cond,obj,J0,gnorm,dhat_t_mm,dhat_r_deg,tstar_mm,rstar_deg,lbfgs_t_mm,opt_cos,Jstar,icp_iters,lst_gn,lst_conv,lst_onbnd,eigmin,condH
106,combined,p2p,0.004206339656360988,0.02195668657098324,69.15206912176228,3.547187907497511,67.44454858384734,3.381139988160859,0.0,,0.0036372163118251147,40,0.0,False,False,0.03160468218774293,30.60586125686366
106,combined,p2l,0.003699691136890252,0.021222391102325676,77.15142298207971,4.572945965817276,61.55208794064852,2.5646255271299245,0.0,,0.0030169275770747152,40,0.0,False,False,-0.7179012632784595,20.25877862161005
107,combined,p2p,0.004126623283675194,0.02057906001067903,67.80922567018146,2.5453654983177514,63.78198443729373,2.1354244543439753,0.0,,0.003622361017648695,40,0.0,False,False,0.03935635526207034,25.091418464369717
107,combined,p2l,0.003565337299617334,0.019272740834564386,18.156651094196576,0.6028362605362075,57.38814871251803,1.2457916354768968,0.0,,0.0030367517428361327,32,0.0,False,False,0.17961265355938916,7.104714048406695
108,combined,p2p,0.004638608112231342,0.02184147857055126,69.08236690922202,2.2283636207347586,65.10569808069683,2.503852803551962,0.0,,0.00403261016148806,40,0.0,False,False,0.04142665925601101,21.01000343161236
108,combined,p2l,0.0041077494126900115,0.02534851207838458,23.65357983881071,0.24690982032485384,60.36521383527626,2.397254489959688,0.0,,0.0034219267728884915,40,0.0,False,False,0.5741195821574637,5.34347142191374
109,combined,p2p,0.004831387571258631,0.019876944586757813,114.68160253212143,8.774862708368286,65.64797792654909,3.56925259906235,0.0,,0.004231960419147936,40,0.0,False,False,0.022350661601087892,37.37586395899131
109,combined,p2l,0.004338196041310541,0.02452198912222341,17.459643526955883,0.1268015120852826,59.32383776224158,3.3209486617620616,0.0,,0.00354838958333126,40,0.0,False,False,0.852000224577894,5.486836523280739
110,combined,p2p,0.004810283851242348,0.01765957165127967,75.04891697342566,3.022406676352381,62.4195422109206,2.570610177994649,62.73214046262941,0.9960176602165774,0.004319491307148487,40,3.08165615839448e-05,False,False,0.02398853409742646,38.97541429164442
110,combined,p2l,0.004236926641204755,0.022212403792341816,18.91005353505386,0.29673508888951666,54.04664858186195,2.487716468587469,58.195114233854056,0.9432781474961671,0.0037587325694729834,40,0.003958859817568628,False,False,0.7397991350809281,7.298968042462759
111,combined,p2p,0.004703380428020319,0.017037393723352938,57.49066552146542,2.6512185260491603,55.983447434912726,2.3831122904876363,0.0,,0.004264195799687397,40,0.0,False,False,0.0504077079462078,16.631558259768152
111,combined,p2l,0.004099785905650633,0.018398026601253833,92.59042158580509,3.118441876637778,46.648399307972795,1.7095755972673006,0.0,,0.0036251772748746515,40,0.0,False,False,-0.3927416326381552,19.230785885614083
112,combined,p2p,0.004120670780235611,0.01649553835586673,67.41669834407575,4.927250790353004,52.74799163370267,3.2863446667711,0.0,,0.0037360390343888815,25,0.0,False,False,0.031775288599039435,28.649573878386306
112,combined,p2l,0.0034738762037601714,0.02799233741415907,9.024335893379307,1.327430383373961,43.46049058761779,2.5814785590643825,0.0,,0.0031484796219801514,40,0.0,False,False,-0.0976179496812209,96.13808194880936
113,combined,p2p,0.004916995225985575,0.024132221016059226,111.18112974324153,18.722610865573227,62.29023984793518,2.983882085085777,0.0,,0.004288376199968767,40,0.0,False,False,0.004247946181224328,212.33510716095876
113,combined,p2l,0.00445609158803965,0.029643305372491838,36.55370087024956,0.5233306039578802,57.317078453780816,2.765669249115864,0.0,,0.0036149896710598673,40,0.0,False,False,0.24788322851839006,18.622903981497352
114,combined,p2p,0.004263707770342343,0.019867411261830805,60.71509467036873,2.0971479886754376,63.248766712052834,2.3167675945160116,0.0,,0.00376143847940024,40,0.0,False,False,0.04869633181410127,20.060675019020227
114,combined,p2l,0.003805368039816489,0.019469701673740115,18.19830553526054,0.7414061335944256,53.36242851579703,1.7556221831144183,0.0,,0.0031670187838883836,40,0.0,False,False,-1.270335576469884,2.357349426848972
115,combined,p2p,0.003873029719580636,0.017219955567852586,74.00740184336975,3.9766332112264573,64.08151291125526,3.2905369298567457,64.35187316789404,0.9995423548453344,0.0033837825144570374,40,8.687619904273032e-07,False,False,0.02622003922957977,32.57122725789207
115,combined,p2l,0.003337120843243955,0.01979332736083845,49.49180500765309,2.8659895466914063,54.751716237330214,3.2797180726785595,48.084016394709955,0.6630873056226151,0.0028948596369008754,21,0.007027192686357134,False,False,-1.1332522202734054,47.686959890654315
116,combined,p2p,0.004311098698841767,0.016763437991722963,95.51753705989253,5.99066534546651,63.54346489676915,2.9564897204117657,0.0,,0.0037965527768695044,40,0.0,False,False,0.013815848248216512,57.15068510923289
116,combined,p2l,0.0036824841385009487,0.016612697655998657,20.747591864185402,0.46650498519622896,55.1408729033729,3.058952564099734,0.0,,0.0032548672469171094,40,0.0,False,False,0.1795507991505558,31.27419552116453
117,combined,p2p,0.004605738850584185,0.015782619275545723,52.773236381484274,2.619856391491883,52.610390672097715,2.927106601097278,0.0,,0.004232270531626111,40,0.0,False,False,0.04207294494560036,18.797242704672993
117,combined,p2l,0.004078038062645983,0.022124264359882708,59.334463527956736,4.032346290827515,42.079070613258786,2.9907796636967574,0.0,,0.0036570158238357826,40,0.0,False,False,-0.7263101279999086,29.011415694816648
118,combined,p2p,0.004817535060595415,0.017956407986021706,78.92773869565046,7.635882674590399,56.44765925769192,3.9272911175659044,0.0,,0.004339162439144621,23,0.0,False,False,0.014883940771494743,53.40437795311589
118,combined,p2l,0.004256641833147935,0.02375698854194101,35.84228534788864,1.035865913881845,44.25976614738897,3.0668457114043535,0.0,,0.0036117718823394495,40,0.0,False,False,-3.506139506139734,9.808863452157691
119,combined,p2p,0.0044975780918462115,0.01656419610294341,78.13638348886373,8.886172353893901,63.22748750288573,2.638815671363656,0.0,,0.004021323996067839,40,0.0,False,False,0.007926845742899603,102.94878547704296
119,combined,p2l,0.004067270438387915,0.017914252162351155,25.412869697003117,0.6363317865557582,59.98464516825889,1.3587028245386295,0.0,,0.0033589579384436705,40,0.0,False,False,-1.8082793226289993,9.040869638717053
120,combined,p2p,0.0042310361590049625,0.017445715170358277,81.47161557120577,3.910654549248916,69.41321723815732,2.7242207578086304,70.39431764651395,0.9844936988172831,0.00370958303793605,40,4.006785548425556e-05,False,False,0.019145674311123694,48.0378003978093
120,combined,p2l,0.003829591131409249,0.025353787725037134,192.2945265855026,9.519752713475803,67.48316389328082,1.9617488158957515,59.74414697361028,0.9949864875990168,0.003120288177859634,40,0.006788631135443248,False,False,-2.058080559009815,29.67654191720992
121,combined,p2p,0.004217890246757408,0.014624105177332022,96.57230460276823,3.95839089645154,70.85641797899541,3.5050802927620945,0.0,,0.0036966805035076244,39,0.0,False,False,0.019021609680312933,46.32232656757358
121,combined,p2l,0.003732082066715237,0.02651238111240206,66.19320204515321,1.2948591676227548,64.7721334231015,3.6436399350373048,0.0,,0.0030283666189306383,40,0.0,False,False,0.2542625936390145,13.570604710868116
122,combined,p2p,0.004340340177723339,0.019653815623857263,73.52433626930308,2.569346348604654,68.0282046169138,3.101452828025972,0.0,,0.003743961289207191,40,0.0,False,False,0.04138209215886322,18.69219423564385
122,combined,p2l,0.003800544290424802,0.024933931746730063,38.05432415406663,0.7413392697152084,71.07932520507043,3.1852132879584953,0.0,,0.0032218630354133707,40,0.0,False,False,-1.4274270916027203,9.921873337067165
123,combined,p2p,0.004797679925814459,0.02555515496375186,78.42916863831869,3.201160765033136,67.44772252292749,3.2084983335436164,0.0,,0.004022347114087666,40,0.0,False,False,0.02020074622730603,34.99720436868859
123,combined,p2l,0.004162575717110486,0.029519715873070767,41.532151410843184,0.9477260874951319,59.48278888076147,2.748429834283845,0.0,,0.003224812454274683,18,0.0,False,False,-1.9408037854944649,9.379067816990485
124,combined,p2p,0.005494772441785008,0.03353896249723746,90.11935838881874,6.347387656367896,67.8267981199124,3.7221213100162673,0.0,,0.004438873182426393,40,0.0,False,False,0.00269730378255366,286.32798759085455
124,combined,p2l,0.004923048692674705,0.03595743579710504,11443.363803652639,53.814116105787,60.9963766456273,2.739062648603487,0.0,,0.003702090257495705,40,0.0,False,False,-1.7189451455205675,1678.6381327977604
125,combined,p2p,0.004657512487628328,0.023368282969437337,80.35099017494237,3.435597921997562,62.54813240879859,3.8101348915408466,63.263772724980726,0.9991712475659229,0.00406849556173553,22,2.018964529468257e-05,False,False,0.027609336351150045,33.01563681342717
125,combined,p2l,0.004200480349894801,0.03240873545628605,46.491284271295996,0.6749425922729373,57.88447087517555,2.45828425776675,47.12145106629649,0.9236915347032546,0.0032651212993195914,40,0.001460218151231175,False,False,-3.164759004242222,13.412735943927713
126,combined,p2p,0.0038763258904861674,0.012507441765235579,59.927456853238084,2.3422175387832405,58.0174794808671,2.716234482925997,0.0,,0.0035572083291325173,40,0.0,False,False,0.015048143367784766,65.6323802395395
126,combined,p2l,0.0034721494273929807,0.020112607994155728,22.32898223581666,0.23102923316588547,52.6847989561232,1.864622998986477,0.0,,0.0029053269672969814,40,0.0,False,False,0.15390370270368772,9.444902481093076
127,combined,p2p,0.004677084219890892,0.02343590866121465,69.27144199476662,4.065820372576525,65.47526100194757,3.188087608864715,0.0,,0.004069276579656042,40,0.0,False,False,0.015648353150254916,60.55031215936242
127,combined,p2l,0.004306186543639127,0.035772110107574785,67.59405034370923,2.2168164669596626,57.27794538752527,2.633197982508044,0.0,,0.0033683186137522295,40,0.0,False,False,-2.456070613153595,16.577181312782503
128,combined,p2p,0.005370397864904063,0.03588945459873134,133.903780013685,28.526010745833485,69.88595149934018,3.7855363532711266,0.0,,0.004241355339400846,40,0.0,False,False,0.000968470131388249,890.7812947146707
128,combined,p2l,0.0049396855175463505,0.039526121872617614,37.51580221100916,9.943067248145892,60.54791863251431,3.7707545061946868,0.0,,0.0033124956737042143,40,0.0,False,False,-0.5182564015363404,48.51863914255607
129,combined,p2p,0.00596835559662395,0.03945776538365647,82.1060461184832,3.8870573865185385,70.06651685787932,3.831461134222328,0.0,,0.004670239656462303,36,0.0,False,False,0.041974873902153396,18.656303394239846
129,combined,p2l,0.005456170515144745,0.04330813211787791,75.17996744093003,1.2373787651570198,66.30721731446324,3.491219712617371,0.0,,0.0038189396708387512,40,0.0,False,False,-0.1054268428356032,33.56227980481336
130,combined,p2p,0.005211217432849605,0.02462923314626576,65.41461578465275,2.839691324775002,63.72447787755492,2.537678087009913,64.07315015416692,0.998291443801804,0.00454724822526112,40,8.781767724070654e-05,True,False,0.021987902075915507,37.244840672571755
130,combined,p2l,0.00456006058208632,0.03810241205501381,40.33094567409141,0.9975216342569054,59.32614736345941,2.2112630718368966,57.00828029583416,0.9464421158225078,0.00376752921612599,40,0.006083525232572368,False,False,-3.159866829014044,16.395817343783655
131,combined,p2p,0.005126458703175075,0.01736543861146593,107.30667639300414,10.828585549171416,64.58878193501116,3.1011027610241415,0.0,,0.004637164038030707,40,0.0,False,False,0.010671368419993606,81.11181928757388
131,combined,p2l,0.004349601675880921,0.03457030476260459,26.051242187372456,0.35053982306518827,52.61963721078671,2.4537309197056705,0.0,,0.0036182025228892415,40,0.0,False,False,0.26297712635329984,23.261042083304336
132,combined,p2p,0.004645074549251607,0.013474175401418962,79.58963847680286,4.5621710473788974,62.0655768769166,3.5103493203133844,0.0,,0.00423523614574283,40,0.0,False,False,0.022483510371758757,40.67117111462966
132,combined,p2l,0.00419496109389419,0.02077942143001861,19.994505750634556,0.9990561672281374,56.748531131343555,1.70519090219948,0.0,,0.0034844379318073786,40,0.0,False,False,-1.0044322372621037,4.702229070906703
133,combined,p2p,0.004882430765686467,0.016366206193186617,97.80222040848469,5.141338435641384,67.63229563941519,2.9825084777163062,0.0,,0.004382325335957456,40,0.0,False,False,0.011136573792226136,81.67639836953798
133,combined,p2l,0.00444210827775797,0.019452378038891435,102.4718983738829,9.880962661035396,61.51684230107068,2.259297642816268,0.0,,0.0037426228492212035,40,0.0,False,False,-0.39575894242109727,22.5431954824111
134,combined,p2p,0.005502933100736217,0.022287890609003866,102.49555064309249,5.158399551133464,73.66268161014723,3.39425872981492,0.0,,0.004794517672585576,40,0.0,False,False,0.01621137654753483,53.94829487978454
134,combined,p2l,0.004901569804312306,0.029064653548152127,46.21604160580652,0.2716546065604136,65.15253624231298,2.973055183616113,0.0,,0.003988491418492867,40,0.0,False,False,0.1178496454326563,38.72819897270153
135,combined,p2p,0.005392204863524431,0.024930424378602156,99.94051834798435,3.9259804456023146,73.05093040905075,4.019056962376568,73.6535925500041,0.9990335631340683,0.004623467056125634,40,9.773462602256829e-06,False,False,0.015124977297033968,57.449905691164425
135,combined,p2l,0.004890903465794555,0.03323309581926675,58.79427894565605,3.306379566826663,61.74171693873953,3.77458758432525,74.25954969982791,0.8849154828536032,0.0039636241640343605,40,0.0038430131106118267,False,False,-5.6163147916815594,34.60154023385016
136,combined,p2p,0.004757418124928408,0.018249004648676802,57.2182219277977,2.7982468793728565,63.99873368621649,3.508631073619223,0.0,,0.004258433216906777,40,0.0,False,False,0.054555124665443364,16.317269183815846
136,combined,p2l,0.004203393276599195,0.023737878713062075,32.190826689929,0.3187359456624434,52.32930621053999,2.8723061194769732,0.0,,0.0036372116277096815,40,0.0,False,False,0.32967417060752957,12.628325276534182
137,combined,p2p,0.004617833467403865,0.01445701122116018,79.31296262509804,3.181695140887361,60.82335437137293,2.1169247612635362,0.0,,0.004202578422093539,40,0.0,False,False,0.05169021577319827,15.516117178669063
137,combined,p2l,0.004150580675052265,0.026425643590311968,21.459402732649373,1.4715841399922094,54.03235086122328,1.763435392369785,0.0,,0.0035587115824395527,40,0.0,False,False,-2.9143428336122765,8.38532819114154
138,combined,p2p,0.0040585745872500625,0.011612378869486727,85.26832952045544,5.396923903441912,60.76162906820123,3.199135893193608,0.0,,0.003692489588209793,40,0.0,False,False,0.02995958133930307,32.32368816565079
138,combined,p2l,0.0037005840041267964,0.014330731461168901,12.762435278712777,0.6437401690747753,55.26061522541834,2.4025546980587182,0.0,,0.003123258076770998,40,0.0,False,False,-3.650423381755556,6.03021515365995
139,combined,p2p,0.004327015016001282,0.016613413398973292,77.53526228002131,3.0535443935761077,63.686704183798,2.18206370619153,0.0,,0.0038618342752096027,40,0.0,False,False,0.030920950143004677,29.718440375246054
139,combined,p2l,0.003918486923635599,0.019227361730951176,91.41193935175468,3.1328261755289106,61.673847388973414,1.5675543412987178,0.0,,0.003293691944205285,40,0.0,False,False,0.11159359601845946,7.639879292964521
140,combined,p2p,0.004855682944860655,0.022761946467683217,62.23528925325395,2.594413792809679,68.83919084372832,3.4343045132267678,69.99179230742466,0.9952894013004934,0.0041706463627263265,40,1.2832467293077594e-05,False,False,0.06121886594723021,13.414260597705287
