dataset,order,scan,block_full,in_support,condition,kind,n_points,gt_norm,gr_norm,residual_rms_mm,trans_error_mm,rot_error_deg,patch_spread_mm
IV,720,720,14,False,N3,p2p,10110,0.04613549141085763,0.021442873390157297,63.680903969591526,141.43448820047104,1.4682081586449807,41.4016772041036
IV,720,720,14,False,N3,p2l,10110,0.04368872345105543,0.018449231570047752,59.42206826055445,142.74469972365566,0.4173614603498919,41.4016772041036
IV,721,721,14,False,raw,p2p,10132,0.07069261204550711,0.02937103902702462,72.3742041196362,143.88717809347938,1.6615835392198741,35.24009162421403
IV,721,721,14,False,raw,p2l,10132,0.06616826219350136,0.021961833106539257,68.06486881105637,151.78637397843391,0.3103102738725818,35.24009162421403
IV,721,721,14,False,N1,p2p,10132,0.018345827695003075,0.016113108135025485,54.603635741555586,128.11067566357497,1.7931877684814879,40.06673281728079
IV,721,721,14,False,N1,p2l,10132,0.011955047127207661,0.011418856490833308,49.853142593968435,140.27312386017528,0.3280918013577521,40.06673281728079
IV,721,721,14,False,N2,p2p,10132,0.026536097053000907,0.01936368686938553,56.49220692918146,125.95029416051624,3.0857217309849476,41.186883783774725
IV,721,721,14,False,N2,p2l,10132,0.023829514550204756,0.018024754837259408,51.75483866743962,134.60022357283077,2.411748144737564,41.186883783774725
IV,721,721,14,False,N3,p2p,10132,0.048631768963720436,0.022337016833995738,65.28833583866007,144.96761192723704,1.4646165669684423,46.12127845220923
IV,721,721,14,False,N3,p2l,10132,0.04755294043663534,0.01957611749012677,61.11652384828148,146.57497290297647,0.5770566974276649,46.12127845220923
IV,722,722,14,False,raw,p2p,10161,0.07107708416414762,0.029506374472057555,72.70218404098777,138.50379981800396,1.1857928721062987,31.756153757791374
IV,722,722,14,False,raw,p2l,10161,0.06658656735913987,0.02303002535006815,68.62467934610112,143.1737992204979,0.6910788508724656,31.756153757791374
IV,722,722,14,False,N1,p2p,10161,0.01815528017999918,0.015721733942964784,54.72314969617505,121.97623203583592,1.1769947920057326,36.84464934755903
IV,722,722,14,False,N1,p2l,10161,0.014114475223490576,0.013371355404706608,50.097784480710715,131.74041739661953,0.6660937678769344,36.84464934755903
IV,722,722,14,False,N2,p2p,10161,0.02670280161329567,0.018826787278818344,56.58421971109552,119.1241266479416,2.72863353251087,37.85030044873554
IV,722,722,14,False,N2,p2l,10161,0.024560618463798114,0.01887193390463657,52.23129964058803,125.32901850916403,1.9168255350128542,37.85030044873554
IV,722,722,14,False,N3,p2p,10161,0.05015409896645036,0.022124807898730087,65.7564743131888,141.13249837385172,1.0873575562130915,41.65899233924176
IV,722,722,14,False,N3,p2l,10161,0.04915334548034682,0.017564034866066093,61.816058387437415,142.46469300101018,0.6750833762741488,41.65899233924176
IV,723,723,14,False,raw,p2p,10147,0.07103538488630985,0.030163587239382537,72.89401776680705,142.02910555930117,1.697351653184885,33.35168704210442
IV,723,723,14,False,raw,p2l,10147,0.06618271099646625,0.023624324296365802,68.70843969982676,148.61840191998778,0.442280721138127,33.35168704210442
IV,723,723,14,False,N1,p2p,10147,0.018379438562353193,0.016179685229896004,54.85286855681599,125.97153614287005,1.7423478987269465,37.25349672344818
IV,723,723,14,False,N1,p2l,10147,0.01077008682830814,0.010952873358313289,49.74086570530209,136.48619319001992,0.4454657106092601,37.25349672344818
IV,723,723,14,False,N2,p2p,10147,0.027002283697461646,0.019288658008195042,56.67447653225966,123.61270452346697,3.0874237938999687,37.143594260568065
IV,723,723,14,False,N2,p2l,10147,0.024474241685183,0.01872157474160227,51.60621221805652,130.81474454729738,2.284510406796531,37.143594260568065
IV,723,723,14,False,N3,p2p,10147,0.05056060576792395,0.022935652636855097,65.66887270873629,143.42746134027635,1.536648719095576,41.90689673756413
IV,723,723,14,False,N3,p2l,10147,0.04971801867460735,0.021231772209270555,61.36389049005644,146.20839910510253,0.6714704237923319,41.90689673756413
IV,724,724,14,False,raw,p2p,10184,0.07225582130538138,0.03109376650613121,74.04905337911286,143.13059378900587,1.7915504993980556,33.70426289467369
IV,724,724,14,False,raw,p2l,10184,0.06653864252645166,0.023377680571208675,69.96321028851885,148.23133646600482,0.6150486551950466,33.70426289467369
IV,724,724,14,False,N1,p2p,10184,0.01916029095685336,0.016351819871227316,55.34805435961466,126.88754520036846,1.865291499178414,39.674161398557715
IV,724,724,14,False,N1,p2l,10184,0.012014038713744055,0.012533152587369378,50.73023100145136,135.43829750028056,0.6064924051411531,39.674161398557715
IV,724,724,14,False,N2,p2p,10184,0.02878527812349836,0.019440921510674218,57.34067952395047,124.83257108314659,3.2525447876574884,38.50025635960301
IV,724,724,14,False,N2,p2l,10184,0.0269588929253214,0.017184315229432267,52.97972281674602,130.02937190466605,2.609428189708544,38.50025635960301
IV,724,724,14,False,N3,p2p,10184,0.05260885936124006,0.023095546692337862,66.907279085747,145.3165528517379,1.6675548625436276,45.763830138550595
IV,724,724,14,False,N3,p2l,10184,0.050720498965604786,0.019846698209427742,62.982987042186814,147.27146357713178,0.8236744085823794,45.763830138550595
IV,725,725,14,False,raw,p2p,10193,0.07241504218072331,0.03139130584497811,74.90329721439572,143.76742990434744,1.7127844319492396,33.41230143293997
IV,725,725,14,False,raw,p2l,10193,0.06665829764164706,0.023033353167664347,70.70738691419942,147.30504591684732,0.6796313801522046,33.41230143293997
IV,725,725,14,False,N1,p2p,10193,0.0199822400646902,0.016473478006880697,55.816113494866734,126.61750553934876,1.7947574658777803,35.41538149143986
IV,725,725,14,False,N1,p2l,10193,0.015078771613489628,0.012800738277900127,50.8044939303649,133.26942400469483,0.6721909274574597,35.41538149143986
IV,725,725,14,False,N2,p2p,10193,0.030165016870282023,0.019281506597602936,57.93727778193949,123.70405487774562,2.9991318145141572,37.676473199407845
IV,725,725,14,False,N2,p2l,10193,0.028983025215725704,0.017321185871127992,53.514580909297784,128.7081169332903,2.3822853029485964,37.676473199407845
IV,725,725,14,False,N3,p2p,10193,0.05428472225379075,0.02292689898518903,67.57867200763636,143.31957962610613,1.5280264252108762,43.5431690858261
IV,725,725,14,False,N3,p2l,10193,0.05225803513576092,0.019652928124538675,63.60250146874627,145.35013934705745,0.8413547139033399,43.5431690858261
IV,726,726,14,False,raw,p2p,10204,0.07173290267541318,0.031116745768675694,74.97405751738184,146.7314457805326,1.7271867067808273,29.438579698149322
IV,726,726,14,False,raw,p2l,10204,0.06600685536114748,0.02304026608859939,70.60289358106323,153.16105201221038,0.7753147206798967,29.438579698149322
IV,726,726,14,False,N1,p2p,10204,0.02019509206567684,0.016615630966834653,55.75521922446085,129.72060287353332,1.8258026636050808,36.14873747268529
IV,726,726,14,False,N1,p2l,10204,0.014318991464773865,0.012400368385415597,50.89517481597675,139.71717639027702,0.7420175046960998,36.14873747268529
IV,726,726,14,False,N2,p2p,10204,0.030769297567392412,0.019515314259403928,57.88282018915949,127.59426503567032,3.009481014376158,34.990408337958954
IV,726,726,14,False,N2,p2l,10204,0.02802251948820469,0.017902566895393573,53.35510076036299,134.66395111237003,1.9263626185914737,34.990408337958954
IV,726,726,14,False,N3,p2p,10204,0.054152340189947176,0.02304830637490339,67.4550886976283,146.12944095885504,1.60363200724903,39.60983595885659
IV,726,726,14,False,N3,p2l,10204,0.05044167060105816,0.018897565039254202,63.67819191011762,147.9642082886517,0.9127569695385795,39.60983595885659
IV,727,727,14,False,raw,p2p,10231,0.07230449737856788,0.03195134721208855,75.37303509360338,145.06490915436675,1.5288876056924394,29.321093697233525
IV,727,727,14,False,raw,p2l,10231,0.06684433387612083,0.02456667733135686,71.18357243371844,151.59506150577488,0.7468346775246041,29.321093697233525
IV,727,727,14,False,N1,p2p,10231,0.02035793802482661,0.016294320247230428,55.91178823268528,128.04482993102602,1.5995603640867435,31.167968189887244
IV,727,727,14,False,N1,p2l,10231,0.014362663812998009,0.012698528600735105,50.92233142249081,138.89244309570012,0.7040909384214598,31.167968189887244
IV,727,727,14,False,N2,p2p,10231,0.031124343697583916,0.0189161372368568,57.99991113980647,125.51694732792306,2.898517845252316,32.828459742163574
IV,727,727,14,False,N2,p2l,10231,0.028968475963870456,0.01539016961768124,53.29359181210975,133.10556601403513,2.668142596672826,32.828459742163574
IV,727,727,14,False,N3,p2p,10231,0.05583238834066549,0.023550934868019124,67.90798781932388,145.64694616008813,1.529871612919347,40.099007753944115
IV,727,727,14,False,N3,p2l,10231,0.05293893147415753,0.01927062634047295,63.86938090230304,147.80789554169158,0.8416196181638139,40.099007753944115
IV,728,728,14,False,raw,p2p,10236,0.073326620283232,0.03205778585706507,75.53734572527328,147.1149000076526,1.695902558478399,29.574236745810275
IV,728,728,14,False,raw,p2l,10236,0.067979525637627,0.026258311512430847,71.21413444722114,152.01410357030335,0.6094628802382566,29.574236745810275
IV,728,728,14,False,N1,p2p,10236,0.02139859713415365,0.016625826037422138,55.904369197596615,129.52368917821528,1.7842139153634051,35.650176519346694
IV,728,728,14,False,N1,p2l,10236,0.01709122446035638,0.014188418842747432,51.24051259651526,138.69937624379003,0.6371405981705001,35.650176519346694
IV,728,728,14,False,N2,p2p,10236,0.0319269753122284,0.019255094083446205,58.131186217567624,127.55049290282489,3.126520676553386,36.15601755549878
IV,728,728,14,False,N2,p2l,10236,0.02961655028339998,0.018655328300004596,53.790485775405436,133.29554556799604,2.4337696005656335,36.15601755549878
IV,728,728,14,False,N3,p2p,10236,0.05704788435009104,0.02342250900162575,68.08124632958823,146.8849784207453,1.5834478302192976,37.981768067286
IV,728,728,14,False,N3,p2l,10236,0.05652904774629206,0.022121581570808516,63.94282784010405,149.8359047714765,0.8293102338932063,37.981768067286
IV,729,729,14,False,raw,p2p,10282,0.0729460026845118,0.031504071912304164,74.76828729532548,143.4367955603553,1.3675029658276006,32.60109243497127
IV,729,729,14,False,raw,p2l,10282,0.065910788020574,0.025980330917604235,70.65352816098567,148.52837880479308,0.5678563342581769,32.60109243497127
IV,729,729,14,False,N1,p2p,10282,0.02170209274960907,0.016713379736975287,55.00914687700582,126.07666775500984,1.3849691049357886,36.64136530076265
IV,729,729,14,False,N1,p2l,10282,0.018363520501231998,0.014593920650630761,50.50322672915702,134.73639244270757,0.5597335833933477,36.64136530076265
IV,729,729,14,False,N2,p2p,10282,0.03150651970432395,0.01882948483619959,57.13997449854639,122.7558898545765,3.047862590974016,37.385624166566245
IV,729,729,14,False,N2,p2l,10282,0.028788501669670962,0.01631463535946088,52.93479238977877,129.50526060691521,2.3466786516009734,37.385624166566245
IV,729,729,14,False,N3,p2p,10282,0.056731053890515866,0.023093885479257264,67.23780663208092,144.0814450097476,1.449536531686589,43.042993517189984
IV,729,729,14,False,N3,p2l,10282,0.05422259678635221,0.020502904947782705,63.51775175063828,145.37383510434685,0.730830836071694,43.042993517189984
IV,730,730,14,False,raw,p2p,10283,0.07280100638926346,0.030889935993271972,74.36301298335994,141.80567187433658,1.5710896415810809,29.307428065940805
IV,730,730,14,False,raw,p2l,10283,0.06627004333726712,0.025361121214924526,70.21498295461012,146.65602166746842,0.6765185986330083,29.307428065940805
IV,730,730,14,False,N1,p2p,10283,0.020794719463486298,0.01576191164151362,54.45701705574417,123.80873606119933,1.601481476195173,33.97830589837978
IV,730,730,14,False,N1,p2l,10283,0.016187178504907796,0.012674552101936206,49.93476524110312,132.10390486997468,0.6061163680564825,33.97830589837978
IV,730,730,14,False,N2,p2p,10283,0.031105823846788453,0.018037809994463364,56.61099723255806,121.31287321322458,3.0445533392951662,37.54700672131037
IV,730,730,14,False,N2,p2l,10283,0.03031118032855244,0.01658190469676972,52.389699147329914,127.60405493570364,2.0082187455984823,37.54700672131037
IV,730,730,14,False,N3,p2p,10283,0.056302545791179305,0.022613097457361286,66.64012727346373,142.68022130536377,1.3956421534666654,37.57857089110213
IV,730,730,14,False,N3,p2l,10283,0.05459913472991489,0.017838599935299425,62.67805846495206,143.6841431285644,0.875207559578911,37.57857089110213
IV,731,731,14,False,raw,p2p,10328,0.07365322055372585,0.03161987036273377,75.10214562778926,141.72379812410293,1.6071322712593186,27.49363594989403
IV,731,731,14,False,raw,p2l,10328,0.06918702748543948,0.026973403360898672,71.19990087955304,145.98587111243276,0.517250585121101,27.49363594989403
IV,731,731,14,False,N1,p2p,10328,0.02130854380353914,0.016154523656746224,55.050838171738725,123.86161126343467,1.678837091687159,34.76509105890716
IV,731,731,14,False,N1,p2l,10328,0.01821124685756516,0.013031554784800304,50.525996151900976,131.79896004623768,0.5511674626669345,34.76509105890716
IV,731,731,14,False,N2,p2p,10328,0.031383126790215043,0.017789882795810168,57.11308578647644,121.57717193198535,3.220927510369357,38.54161795799873
IV,731,731,14,False,N2,p2l,10328,0.030350616158537926,0.01613610541736834,53.01764217941847,126.7134341790028,2.474156070249942,38.54161795799873
IV,731,731,14,False,N3,p2p,10328,0.05660249715263698,0.02283682478165595,67.54479071101845,140.92379738032298,1.5379871895286537,37.50114711241866
IV,731,731,14,False,N3,p2l,10328,0.055127532520015135,0.020416446955801602,63.82872253336638,141.25830101895036,0.7945705735989426,37.50114711241866
IV,732,732,14,False,raw,p2p,10316,0.07368005601240665,0.03141769936104471,73.51792676774491,140.8412397565686,1.6968138427996282,31.464018524428518
IV,732,732,14,False,raw,p2l,10316,0.06737282804717977,0.026322781481428192,69.69694265344292,147.26493417709247,0.7063814122471724,31.464018524428518
IV,732,732,14,False,N1,p2p,10316,0.020177494021384575,0.01633951650584721,53.487184270389605,123.64637712715138,1.747617120958997,45.91892964535201
IV,732,732,14,False,N1,p2l,10316,0.016956190425014644,0.014936005672127755,49.33647081630949,133.9910946121502,0.7540029078836756,45.91892964535201
IV,732,732,14,False,N2,p2p,10316,0.030185756300779628,0.017840759629013186,55.38289616508662,121.19672350424764,3.163903265740953,40.43894187987386
IV,732,732,14,False,N2,p2l,10316,0.028662972833635895,0.014769377152386588,51.528429953185636,128.7255746176253,2.795156127814582,40.43894187987386
IV,732,732,14,False,N3,p2p,10316,0.05531336782850958,0.02315512175401512,65.71992047127611,141.65348349089996,1.5209071381743309,37.98087444731578
IV,732,732,14,False,N3,p2l,10316,0.0535784873063968,0.02133538160319081,62.27925484031862,142.87782181205682,0.78564827445776,37.98087444731578
IV,733,733,14,False,raw,p2p,10383,0.07353441662137473,0.031663724726076176,74.0624117863319,141.04367871250656,1.514396959275738,59.34817002820775
IV,733,733,14,False,raw,p2l,10383,0.06853714873148037,0.024710529437054818,70.20212217284762,146.54827753180163,0.48648016798136223,59.34817002820775
IV,733,733,14,False,N1,p2p,10383,0.020323754345192395,0.016506330523225317,54.344667322718216,124.01405653290043,1.5922316665447416,102.38595562976978
IV,733,733,14,False,N1,p2l,10383,0.01457419540512648,0.011230164312805374,49.75505334907384,132.84047589233055,0.5165477606776548,102.38595562976978
IV,733,733,14,False,N2,p2p,10383,0.029768027701640346,0.01780119496362945,56.11199921937474,121.52169640099326,3.1529457553070146,42.09989745837109
IV,733,733,14,False,N2,p2l,10383,0.027121510051304074,0.015682686152957894,51.91627366767213,127.96397786809882,2.4555630950666583,42.09989745837109
IV,733,733,14,False,N3,p2p,10383,0.05537478481022811,0.023903860683243558,66.47650664186271,140.3305592401517,1.1832225950284514,62.90149041545451
IV,733,733,14,False,N3,p2l,10383,0.05081120133750949,0.01837419055181091,62.89871164109247,142.30202331512564,0.6828049434740483,62.90149041545451
IV,734,734,14,False,raw,p2p,10333,0.07303414529254053,0.031011087852757344,73.3934658866861,136.79382180869067,1.4958330830168638,51.02174437131862
IV,734,734,14,False,raw,p2l,10333,0.06886083903426551,0.02566204955169899,69.57426928919811,142.8880444433589,0.5896370847452014,51.02174437131862
IV,734,734,14,False,N1,p2p,10333,0.019458899271800126,0.016195658500570854,54.12044974230043,119.46501314210097,1.534503504061583,51.09555338694821
IV,734,734,14,False,N1,p2l,10333,0.015066045987654372,0.011993559878446698,49.497855351617744,129.00489292224088,0.6534688728157556,51.09555338694821
IV,734,734,14,False,N2,p2p,10333,0.028271943693372957,0.017345915157513905,55.69197608660171,116.29389655275963,2.9678639676083,49.516111792799734
