trajectory,order,scan,method,block,in_support,translation_error_mm,rotation_error_deg
VI,448,448,Trim,5,True,146.18690810308908,2.8490267016642985
VI,449,449,Full,5,True,55.02511455443944,1.9770146258976111
VI,449,449,Global,5,True,149.82234576526272,3.5980266028243
VI,449,449,Huber,5,True,143.46952129905685,3.1132778045180576
VI,449,449,Patch,5,True,103.95254667920165,3.6393412687564255
VI,449,449,Raw,5,True,150.78185114145845,3.597105730105673
VI,449,449,Trim,5,True,142.55756252162348,3.165884613860548
VI,450,450,Full,5,True,62.95800444668484,2.1191752209502988
VI,450,450,Global,5,True,155.6892422004158,3.823175875602274
VI,450,450,Huber,5,True,148.23621103023842,3.224603513997076
VI,450,450,Patch,5,True,111.2165444165755,3.8978714750521126
VI,450,450,Raw,5,True,155.47497847227908,3.824413176327965
VI,450,450,Trim,5,True,148.44769136094743,3.1413915391682594
VI,451,451,Full,5,True,72.65191191559703,3.211530532214074
VI,451,451,Global,5,True,158.9858561262264,4.604553707547791
VI,451,451,Huber,5,True,152.73289044735975,3.73307063566499
VI,451,451,Patch,5,True,114.5748896003814,4.93774833327017
VI,451,451,Raw,5,True,158.85189399847462,4.605068951313856
VI,451,451,Trim,5,True,152.04037071071232,3.720656116383236
VI,452,452,Full,5,True,78.20182135047182,2.873853448234863
VI,452,452,Global,5,True,163.69301999809946,4.794852962486491
VI,452,452,Huber,5,True,155.90987232807254,3.973799268791707
VI,452,452,Patch,5,True,114.8572200439096,4.720907984220753
VI,452,452,Raw,5,True,163.66963793154125,4.793978737122647
VI,452,452,Trim,5,True,154.08876073177663,4.012138907805455
VI,453,453,Full,5,True,77.37092126632169,2.569097298313928
VI,453,453,Global,5,True,161.3718034567739,4.786603969635877
VI,453,453,Huber,5,True,157.20633553953144,4.065581745377407
VI,453,453,Patch,5,True,113.90884206317152,5.027390692843923
VI,453,453,Raw,5,True,161.8967098410207,4.789933815158202
VI,453,453,Trim,5,True,155.60980566120594,4.229160172873994
VI,454,454,Full,5,True,74.0689891516366,2.37923479463655
VI,454,454,Global,5,True,158.5305721383278,4.736574667630518
VI,454,454,Huber,5,True,155.64450311565523,4.1862062555567165
VI,454,454,Patch,5,True,107.3697561169488,4.041298671058096
VI,454,454,Raw,5,True,159.27083929792474,4.728037460193026
VI,454,454,Trim,5,True,155.82638028668197,4.2731916241936165
VI,455,455,Full,5,True,73.81229766191727,2.800912055827489
VI,455,455,Global,5,True,157.5930793743994,4.899779547048176
VI,455,455,Huber,5,True,154.249708143781,4.441609975454618
VI,455,455,Patch,5,True,108.41244896284596,4.166436566224364
VI,455,455,Raw,5,True,158.01201864051944,4.897572003053823
VI,455,455,Trim,5,True,155.18878167148455,4.392943780354739
VI,456,456,Full,5,True,68.68918270247597,2.9226336960360464
VI,456,456,Global,5,True,156.73897798088265,4.721681097296702
VI,456,456,Huber,5,True,152.98900575294527,4.371772266348145
VI,456,456,Patch,5,True,110.8964918018994,4.361470007086317
VI,456,456,Raw,5,True,156.2457750609023,4.72301902551871
VI,456,456,Trim,5,True,153.49609413685977,4.294968475696774
VI,457,457,Full,5,True,61.53227366051264,2.205680865517716
VI,457,457,Global,5,True,151.60816593601993,3.579116542902652
VI,457,457,Huber,5,True,147.82164124310273,2.847241857522453
VI,457,457,Patch,5,True,109.53803904986644,3.982988380008298
VI,457,457,Raw,5,True,150.93935476566324,3.5796779663758955
VI,457,457,Trim,5,True,148.11380931037567,2.857721059653144
VI,458,458,Full,5,True,62.59651086594996,2.2675971503649857
VI,458,458,Global,5,True,156.99964357260168,3.2620968515791064
VI,458,458,Huber,5,True,151.894462766893,2.918530430952086
VI,458,458,Patch,5,True,113.22780403180852,4.0182258415981655
VI,458,458,Raw,5,True,156.04705017163317,3.263562019435532
VI,458,458,Trim,5,True,152.04769716341204,2.960488448885973
VI,459,459,Full,5,True,63.58665160171105,2.761561950682572
VI,459,459,Global,5,True,157.69213578666557,3.7702842044334703
VI,459,459,Huber,5,True,153.47516867669228,3.188182669976161
VI,459,459,Patch,5,True,112.74934505165048,4.186030770951729
VI,459,459,Raw,5,True,157.79103943944355,3.7737435414664335
VI,459,459,Trim,5,True,153.74531994207152,3.424718491004211
VI,460,460,Full,5,True,64.45973160204323,2.874688126844163
VI,460,460,Global,5,True,159.4368672830677,3.910769639982665
VI,460,460,Huber,5,True,155.94580852703467,3.4345220724400303
VI,460,460,Patch,5,True,112.32383766237405,4.321546982295775
VI,460,460,Raw,5,True,159.36000022009333,3.908467388043813
VI,460,460,Trim,5,True,156.0493726159438,3.791002454560626
VI,461,461,Full,5,True,68.41710199125988,3.3756071508371868
VI,461,461,Global,5,True,161.94418777022736,4.3081757342868885
VI,461,461,Huber,5,True,157.70237461012053,3.86149671065904
VI,461,461,Patch,5,True,114.32341580918973,4.651554456105996
VI,461,461,Raw,5,True,162.2849130641518,4.306370352916023
VI,461,461,Trim,5,True,157.47892507740406,4.088801035286502
VI,462,462,Full,5,True,72.9780777219024,3.694726446235037
VI,462,462,Global,5,True,162.72137250275622,4.691123356175196
VI,462,462,Huber,5,True,159.06098805514745,4.18355933112549
VI,462,462,Patch,5,True,116.23705004625958,4.95746381121864
VI,462,462,Raw,5,True,163.50685752222506,4.693263098056791
VI,462,462,Trim,5,True,159.5627712458313,4.260560779327033
VI,463,463,Full,5,True,76.6952120906973,4.01114230337584
VI,463,463,Global,5,True,162.01428878694307,4.895034702302827
VI,463,463,Huber,5,True,157.43545858348585,4.364434934608432
VI,463,463,Patch,5,True,118.06547958031148,5.229240675599399
VI,463,463,Raw,5,True,163.7571900887607,4.893208214725043
VI,463,463,Trim,5,True,157.15913277644864,4.298680944231853
VI,464,464,Full,5,True,78.7178874697036,4.145529888730935
VI,464,464,Global,5,True,160.82511921004937,4.938831947030656
VI,464,464,Huber,5,True,154.99163987884378,4.520005400093342
VI,464,464,Patch,5,True,119.61628832669147,5.848103758204068
VI,464,464,Raw,5,True,163.03552504275268,4.942242450597696
VI,464,464,Trim,5,True,154.464319421792,4.399252048498627
VI,465,465,Full,5,True,68.84470403646405,3.15071825606308
VI,465,465,Global,5,True,158.04612239575755,5.321908698674645
VI,465,465,Huber,5,True,152.03149734235478,4.639547211208188
VI,465,465,Patch,5,True,118.08338115323694,5.88312698319376
VI,465,465,Raw,5,True,160.28291114218197,5.327247627420182
VI,465,465,Trim,5,True,150.32564442175055,4.527203943935149
VI,466,466,Full,5,True,63.15353762476449,2.246866098814364
VI,466,466,Global,5,True,156.98721648724603,3.9666345110254952
VI,466,466,Huber,5,True,152.1722888862267,2.8202037974630514
VI,466,466,Patch,5,True,116.81527871617058,5.191953288548096
VI,466,466,Raw,5,True,158.38519675306642,3.966486363322274
VI,466,466,Trim,5,True,153.08274831292246,2.8240749161357703
VI,467,467,Full,5,True,61.331935196302624,2.3710423418255964
VI,467,467,Global,5,True,156.25060408356725,4.223212869060425
VI,467,467,Huber,5,True,154.87303498996403,3.211128255144041
VI,467,467,Patch,5,True,113.49517551885816,5.046661935199468
VI,467,467,Raw,5,True,157.10042863126333,4.223985681750916
VI,467,467,Trim,5,True,156.45616324168216,3.424411023446481
VI,468,468,Full,5,True,68.01516772672726,2.3923555155777585
VI,468,468,Global,5,True,158.26889806037897,4.318589626753008
VI,468,468,Huber,5,True,157.15500261644937,3.4679137974457745
VI,468,468,Patch,5,True,115.69331470232898,4.927431310919039
VI,468,468,Raw,5,True,159.71379852934558,4.317961230113899
VI,468,468,Trim,5,True,158.09578264203668,3.688904590941883
VI,469,469,Full,5,True,81.76440254825451,3.019050904906962
VI,469,469,Global,5,True,162.27165147699307,4.500885439434953
VI,469,469,Huber,5,True,158.93578184416052,3.670320006851045
VI,469,469,Patch,5,True,121.06176311595236,5.052025380281336
VI,469,469,Raw,5,True,164.41283346979083,4.499554948512818
VI,469,469,Trim,5,True,159.1292257469908,3.806179940114829
VI,470,470,Full,5,True,95.26213122160806,2.9665373721133017
VI,470,470,Global,5,True,165.43856967998147,4.737545853116181
VI,470,470,Huber,5,True,161.7264534307665,4.079177540155845
VI,470,470,Patch,5,True,126.24994913409827,4.969061944449418
VI,470,470,Raw,5,True,168.47792352185516,4.733876511946597
VI,470,470,Trim,5,True,160.801457915237,4.100522456749384
VI,471,471,Full,5,True,98.61146425374804,3.4441015274400644
VI,471,471,Global,5,True,165.3552359038582,4.492460700009355
VI,471,471,Huber,5,True,160.56467393271967,4.030204137447554
VI,471,471,Patch,5,True,125.24141549359504,4.858652909662426
VI,471,471,Raw,5,True,168.540370667617,4.489848647556441
VI,471,471,Trim,5,True,159.58036856006453,3.9782666464122194
VI,472,472,Full,5,True,98.15371050916715,3.933496499439992
VI,472,472,Global,5,True,162.14754828262105,4.801447116224091
VI,472,472,Huber,5,True,157.15382502133298,4.382677994476969
VI,472,472,Patch,5,True,123.42113290553505,5.305688322851419
VI,472,472,Raw,5,True,165.18652273482476,4.806885564793334
VI,472,472,Trim,5,True,155.47457116838552,4.255506446335828
VI,473,473,Full,5,True,81.88965815791343,2.1990721127643496
VI,473,473,Global,5,True,161.552080402221,4.792235155194415
VI,473,473,Huber,5,True,155.74560067448266,4.204206310076672
VI,473,473,Patch,5,True,122.47264725045429,5.537258638177412
VI,473,473,Raw,5,True,164.85193150082614,4.789726674404808
VI,473,473,Trim,5,True,152.7167947942346,4.0938892901811625
VI,474,474,Full,5,True,89.47341344144098,2.964013823661657
VI,474,474,Global,5,True,167.97795616522228,5.826457647602899
VI,474,474,Huber,5,True,161.62125037502244,4.677118262820573
VI,474,474,Patch,5,True,129.98336026831203,6.159024973424288
VI,474,474,Raw,5,True,171.10746601169603,5.825611411772505
VI,474,474,Trim,5,True,160.37013161829114,4.544704723063258
VI,475,475,Full,5,True,81.67504567170721,2.3812934734320725
VI,475,475,Global,5,True,165.16364493145167,4.573168758012851
VI,475,475,Huber,5,True,158.5422903126464,3.227381058013207
VI,475,475,Patch,5,True,125.09352025374446,4.630924662465208
VI,475,475,Raw,5,True,166.53033184232336,4.585165822509142
VI,475,475,Trim,5,True,157.9606349310897,3.1804923315855387
VI,476,476,Full,5,True,85.99407992821828,2.6014976675378136
VI,476,476,Global,5,True,164.0921169775374,4.368251363396191
VI,476,476,Huber,5,True,158.97901255202456,3.3233691125689817
VI,476,476,Patch,5,True,122.1217556539128,4.534339241765817
VI,476,476,Raw,5,True,165.63737457253956,4.369650766929111
VI,476,476,Trim,5,True,158.1774413402438,3.392645390325067
VI,477,477,Full,5,True,86.2255876346522,4.657765718054046
VI,477,477,Global,5,True,163.22922526199275,5.856046179794848
VI,477,477,Huber,5,True,159.804229045811,5.026365022397243
VI,477,477,Patch,5,True,123.37850245669512,6.341563734959521
VI,477,477,Raw,5,True,165.24091147041318,5.869206893816471
VI,477,477,Trim,5,True,159.55655375619816,5.046615610257951
VI,478,478,Full,5,True,86.8051627306931,4.568075775782963
VI,478,478,Global,5,True,161.99137361433992,5.2344143124682985
VI,478,478,Huber,5,True,157.85333402112693,4.435910213827451
VI,478,478,Patch,5,True,122.21875623495676,5.718295069269557
VI,478,478,Raw,5,True,163.58721742226982,5.238646460137752
VI,478,478,Trim,5,True,158.07429034705285,4.356351348023265
VI,479,479,Full,5,True,159.60411032141903,0.9329343847008048
VI,479,479,Global,5,True,194.721189665732,11.744087894952171
VI,479,479,Huber,5,True,155.8880702196662,3.6263857096409073
VI,479,479,Patch,5,True,173.49584511275674,10.46366158374281
VI,479,479,Raw,5,True,203.5249748131855,11.744639129814235
VI,479,479,Trim,5,True,156.2879471928683,3.532586218644304
VI,480,480,Full,5,True,86.58285487618707,5.35100436867985
VI,480,480,Global,5,True,156.7510471592087,5.677651636143556
VI,480,480,Huber,5,True,153.90573959422818,5.0789334442234
VI,480,480,Patch,5,True,121.11540446507183,7.652239265225912
VI,480,480,Raw,5,True,158.04843675767742,5.677169437626035
VI,480,480,Trim,5,True,153.55266883245565,4.768951966018661
VI,481,481,Full,5,True,83.34836171966002,4.599059718633675
VI,481,481,Global,5,True,159.09225795051051,5.398827542390266
VI,481,481,Huber,5,True,156.15510929496926,4.652171800639595
VI,481,481,Patch,5,True,118.58735137675728,7.085273027601295
VI,481,481,Raw,5,True,159.91745587638613,5.403138264223485
VI,481,481,Trim,5,True,156.45810579341406,4.519354102822377
VI,482,482,Full,5,True,84.62602630430392,5.028257480418996
VI,482,482,Global,5,True,162.59980085646023,5.941658374663126
VI,482,482,Huber,5,True,158.00839741003884,4.861229548465449
VI,482,482,Patch,5,True,118.13276310251086,7.050109245976799
VI,482,482,Raw,5,True,164.09311544498522,5.947059170733103
VI,482,482,Trim,5,True,158.4279331152311,4.892963742213864
VI,483,483,Full,5,True,81.91276840892834,4.546458421926083
VI,483,483,Global,5,True,164.0638957973468,5.73365924249593
VI,483,483,Huber,5,True,160.58396007624384,4.807402553600287
VI,483,483,Patch,5,True,115.50939120881328,6.291252503152039
VI,483,483,Raw,5,True,165.21642108741028,5.737151975109041
VI,483,483,Trim,5,True,161.15713651089845,4.918403650514476
VI,484,484,Full,5,True,76.97157097236249,3.590369606542698
VI,484,484,Global,5,True,166.15493575613803,5.732988166628205
VI,484,484,Huber,5,True,162.38383065732117,4.877581383911304
VI,484,484,Patch,5,True,117.62225571099845,6.197439654974203
VI,484,484,Raw,5,True,167.34798664846667,5.7326579743340815
VI,484,484,Trim,5,True,162.54973173031044,5.115886161166065
VI,485,485,Full,5,True,69.04464575169388,3.2501099476241464
VI,485,485,Global,5,True,166.25775443678916,5.282272364385537
VI,485,485,Huber,5,True,160.9473051072963,4.723666153586795
VI,485,485,Patch,5,True,117.97066443545148,5.76249349470469
VI,485,485,Raw,5,True,166.52782353570214,5.2902074328912585
VI,485,485,Trim,5,True,161.32763517365598,4.841160592687894
VI,486,486,Full,5,True,60.97338844536061,2.880859773738778
VI,486,486,Global,5,True,163.85891084679432,5.0812979991907055
VI,486,486,Huber,5,True,159.14967137943768,4.589852434391567
VI,486,486,Patch,5,True,111.78051351176843,5.042221367662269
VI,486,486,Raw,5,True,163.63394875232078,5.084658214301643
VI,486,486,Trim,5,True,159.67310030724863,4.588029836158126
VI,487,487,Full,5,True,56.28434019450973,2.45857450210686
VI,487,487,Global,5,True,161.9072879732224,4.865629651733932
VI,487,487,Huber,5,True,157.67213528216485,4.572457416263652
VI,487,487,Patch,5,True,108.31480871731604,4.651265620260131
VI,487,487,Raw,5,True,162.33302582102706,4.862560300243368
VI,487,487,Trim,5,True,157.48189805174474,4.561376489478593
VI,488,488,Full,5,True,46.10385403203014,2.4850536946068456
VI,488,488,Global,5,True,161.04848335153105,5.084815026014487
VI,488,488,Huber,5,True,155.78703080310618,4.260502026818392
VI,488,488,Patch,5,True,103.25474579476266,5.731258289726901
VI,488,488,Raw,5,True,160.2814450115434,5.084847014862418
VI,488,488,Trim,5,True,156.42159237039905,4.004337267951672
VI,489,489,Full,5,True,41.81000408504872,2.727687244888887
VI,489,489,Global,5,True,159.56060938462932,3.855274741768501
VI,489,489,Huber,5,True,157.08282920413012,2.9596146031556394
VI,489,489,Patch,5,True,103.21536536611018,4.481415320156049
VI,489,489,Raw,5,True,157.88911818080743,3.855593469475862
VI,489,489,Trim,5,True,159.1549833619181,3.2382674483699416
VI,490,490,Full,5,True,44.25801602730783,2.608200051202989
VI,490,490,Global,5,True,159.53810702211945,4.910303957614552
VI,490,490,Huber,5,True,158.49781064549182,3.657488916865464
VI,490,490,Patch,5,True,103.14588311988815,4.735400630089568
VI,490,490,Raw,5,True,159.4669451912292,4.909791761762118
VI,490,490,Trim,5,True,160.41969575574052,3.968738769753978
VI,491,491,Full,5,True,45.93889238101931,2.2590505662196194
VI,491,491,Global,5,True,160.1918957645155,4.775339867751619
VI,491,491,Huber,5,True,159.99812632330327,4.1332525615216085
VI,491,491,Patch,5,True,102.69787087210808,4.505041446067324
VI,491,491,Raw,5,True,160.7025961983861,4.7729001496963255
VI,491,491,Trim,5,True,161.09377865867484,4.595049319735405
VI,492,492,Full,5,True,54.15574736977751,2.646531166182425
VI,492,492,Global,5,True,162.13924425696584,5.074480508924792
VI,492,492,Huber,5,True,160.52189848473546,4.249228462612318
VI,492,492,Patch,5,True,105.21725862424653,4.860549739363893
VI,492,492,Raw,5,True,162.76283258347044,5.061854850531099
VI,492,492,Trim,5,True,162.07005612054704,4.702705894508763
VI,493,493,Full,5,True,66.02383111042872,3.215147314775637
VI,493,493,Global,5,True,162.91850737144415,4.58333392520531
VI,493,493,Huber,5,True,157.67823893066472,4.17644450673438
VI,493,493,Patch,5,True,112.29236609013256,4.833130141930566
VI,493,493,Raw,5,True,164.8485698434802,4.585160890125459
VI,493,493,Trim,5,True,158.54319953541705,4.3520948337202165
VI,494,494,Full,5,True,68.448668451843,2.366577739636111
VI,494,494,Global,5,True,160.08379716827184,4.050095954931947
VI,494,494,Huber,5,True,155.6524072066567,3.8830246714848817
VI,494,494,Patch,5,True,111.27475551915892,4.196438857068412
VI,494,494,Raw,5,True,163.25450961827596,4.049155193490695
VI,494,494,Trim,5,True,154.8499894164035,3.79289599465565
VI,495,495,Full,5,True,65.22731701054305,2.76828306878302
VI,495,495,Global,5,True,157.27158693719446,4.375778998937102
VI,495,495,Huber,5,True,152.74140412206572,4.30194416705511
VI,495,495,Patch,5,True,110.28082820946678,4.526072031927573
VI,495,495,Raw,5,True,159.6935494394601,4.376803175920447
VI,495,495,Trim,5,True,151.94189618607564,4.18885456354746
VI,496,496,Full,5,True,62.41115261730916,2.9841995000990207
VI,496,496,Global,5,True,158.69122421111186,4.585572781873113
VI,496,496,Huber,5,True,153.01492164384436,4.0899473812521085
VI,496,496,Patch,5,True,110.80167321052068,5.099127983708204
VI,496,496,Raw,5,True,159.83648528594318,4.5839344021908985
VI,496,496,Trim,5,True,152.71631104733606,3.924609119654716
VI,497,497,Full,5,True,70.46743444369731,3.2129323086452697
VI,497,497,Global,5,True,161.35226695548317,4.102970429006791
VI,497,497,Huber,5,True,155.93215552813584,2.836582070373438
VI,497,497,Patch,5,True,113.1845729075954,4.179162536508112
VI,497,497,Raw,5,True,161.61785519189502,4.108755928939475
VI,497,497,Trim,5,True,155.69834167296702,2.834298464367704
VI,498,498,Full,5,True,68.37043965189253,2.8998036596477688
