geometry,dtype,mag,unit,rep,kind,form,grad_gt,et_mm,eR_deg,J0,Jstar,dJ,on_bound,n_obs,condition
GA,D3_local_surface_off,100.0,mm,7,p2p,trim,,0.022309324577407287,0.0023414074420833944,8.364652004138955e-06,8.363466841835298e-06,1.1851623036573402e-09,0,38358,structured
GA,D3_local_surface_off,100.0,mm,7,p2l,ls,0.004088673378458822,13.631177304478935,1.0615059840430163,0.00018553174243038527,0.00015722330747592868,2.8308434954456594e-05,0,38358,structured
GA,D3_local_surface_off,100.0,mm,8,p2p,ls,0.005240273221384127,12.84851666080777,0.07093485699202043,0.0002480126716215226,0.00021540986169114052,3.260280993038208e-05,0,32274,structured
GA,D3_local_surface_off,100.0,mm,8,p2p,huber,0.0005660164432526217,0.5955120739063625,0.013036112818265144,4.812190124814555e-05,6.059275454243036e-05,-1.2470853294284807e-05,0,32274,structured
GA,D3_local_surface_off,100.0,mm,8,p2p,trim,,0.01433423905649405,0.00048679146780346777,8.408950806031728e-06,8.40870575628164e-06,2.450497500873321e-10,0,32274,structured
GA,D3_local_surface_off,100.0,mm,8,p2l,ls,0.004737002159412432,16.385824843128617,2.6251258147674625,0.00022037418162718553,0.00018137568521236458,3.899849641482095e-05,0,32274,structured
GA,D3_local_surface_off,100.0,mm,9,p2p,ls,0.0044178326566824315,2.369990869970722,0.030880484023658047,0.00021057190487905802,0.0002054812652069284,5.090639672129631e-06,0,38358,structured
GA,D3_local_surface_off,100.0,mm,9,p2p,huber,0.0004839103515195264,0.5017674337786452,0.0032053253858490586,4.149303395458677e-05,5.282836862308958e-05,-1.133533466850281e-05,0,38358,structured
GA,D3_local_surface_off,100.0,mm,9,p2p,trim,,0.012987192249146743,0.0015412434436663158,8.491511639182104e-06,8.490841708708197e-06,6.699304739071283e-10,0,38358,structured
GA,D3_local_surface_off,100.0,mm,9,p2l,ls,0.004043158834633263,13.639712614459755,1.0616838054196405,0.00018560481427183498,0.00015786391624698164,2.7740898024853348e-05,0,38358,structured
GA,D3_local_surface_off,100.0,mm,10,p2p,ls,0.00441530016760837,2.3518718248632045,0.0301274901986261,0.00020989134463187084,0.0002048124033684586,5.078941263412232e-06,0,38358,structured
GA,D3_local_surface_off,100.0,mm,10,p2p,huber,0.0004819732166164729,0.5058469280967387,0.0027199757629100853,4.1359743058016215e-05,5.262111371173326e-05,-1.1261370653717049e-05,0,38358,structured
GA,D3_local_surface_off,100.0,mm,10,p2p,trim,,0.011758886631220723,0.0011568760578016702,8.377604460985327e-06,8.377085914834205e-06,5.185461511220867e-10,0,38358,structured
GA,D3_local_surface_off,100.0,mm,10,p2l,ls,0.004159401516441998,13.614277631496464,1.0591293529090995,0.00018553271948443478,0.00015725673428143076,2.8275985203004027e-05,0,38358,structured
GA,D3_local_surface_off,100.0,mm,11,p2p,ls,0.005252876572267043,12.852235302032282,0.0703134307071684,0.00024735933931437467,0.0002147285474593905,3.263079185498416e-05,0,32274,structured
GA,D3_local_surface_off,100.0,mm,11,p2p,huber,0.0005784785511479753,0.6084254144790384,0.012880233209771233,4.807816678468073e-05,6.058078721227416e-05,-1.2502620427593432e-05,0,32274,structured
GA,D3_local_surface_off,100.0,mm,11,p2p,trim,,0.03435017664374497,0.0004964617589642739,8.493038813861884e-06,8.491943031217215e-06,1.0957826446691813e-09,0,32274,structured
GA,D3_local_surface_off,100.0,mm,11,p2l,ls,0.004883305709731828,16.605078574333525,2.636485312500928,0.00021939058691087165,0.0001814774382269513,3.791314868392036e-05,0,32274,structured
GA,D3_local_surface_off,100.0,mm,12,p2p,ls,0.00438382116719286,2.3358764142224104,0.028636975217871414,0.00020897358815166273,0.00020397012320297694,5.003464948685787e-06,0,38358,structured
GA,D3_local_surface_off,100.0,mm,12,p2p,huber,0.0004764331150627818,0.49185447073248395,0.002280846739751836,4.1281680279234176e-05,5.256804262945006e-05,-1.1286362350215886e-05,0,38358,structured
GA,D3_local_surface_off,100.0,mm,12,p2p,trim,,0.032595478384679646,0.0014275670995424997,8.413342234943373e-06,8.412004633773678e-06,1.3376011696952328e-09,0,38358,structured
GA,D3_local_surface_off,100.0,mm,12,p2l,ls,0.004015696561545674,13.584629090558728,1.0577578075644607,0.00018405183840452,0.00015674204450942154,2.730979389509847e-05,0,38358,structured
GA,D3_local_surface_off,100.0,mm,13,p2p,ls,0.004393628847211122,2.342837050540635,0.029896545742600124,0.00021067994658883614,0.00020569833126279878,4.981615326037368e-06,0,38358,structured
GA,D3_local_surface_off,100.0,mm,13,p2p,huber,0.0004660454134532411,0.4668827893543808,0.0038123904603906624,4.148432985251787e-05,5.280787449830236e-05,-1.1323544645784493e-05,0,38358,structured
GA,D3_local_surface_off,100.0,mm,13,p2p,trim,,0.015965098284213323,0.0011296575262293215,8.419274253108252e-06,8.41882733944153e-06,4.469136667219263e-10,0,38358,structured
GA,D3_local_surface_off,100.0,mm,13,p2l,ls,0.004103777832191055,13.61707951478053,1.0531494935247974,0.0001862953233360739,0.00015838986482301194,2.7905458513061962e-05,0,38358,structured
GA,D3_local_surface_off,100.0,mm,14,p2p,ls,0.005236235853353919,12.849949471260922,0.06854607436305801,0.00024693586731941474,0.00021454305909027988,3.239280822913486e-05,0,32274,structured
GA,D3_local_surface_off,100.0,mm,14,p2p,huber,0.0005699002627126902,0.6005222827336506,0.01030143528296144,4.804133608509969e-05,6.056740095527257e-05,-1.2526064870172881e-05,0,32274,structured
GA,D3_local_surface_off,100.0,mm,14,p2p,trim,,0.020747151503764442,0.0028345124472383097,8.528839868453244e-06,8.52754880918929e-06,1.2910592639542702e-09,0,32274,structured
GA,D3_local_surface_off,100.0,mm,14,p2l,ls,0.004948665754681508,16.41739183533264,2.5930530122380406,0.0002197271267408826,0.00018117775840941096,3.854936833147163e-05,0,32274,structured
GA,D3_local_surface_off,100.0,mm,15,p2p,ls,0.0044224178358867345,2.377758135747217,0.030988390534097177,0.00020996784031401832,0.00020485770994474296,5.110130369275363e-06,0,38358,structured
GA,D3_local_surface_off,100.0,mm,15,p2p,huber,0.0004879770578584225,0.5014700011452382,0.003218254312378665,4.1400410198350246e-05,5.2695632944312376e-05,-1.129522274596213e-05,0,38358,structured
GA,D3_local_surface_off,100.0,mm,15,p2p,trim,,0.031185440484929258,0.001252436513512763,8.424311841904739e-06,8.423147604283638e-06,1.1642376211011584e-09,0,38358,structured
GA,D3_local_surface_off,100.0,mm,15,p2l,ls,0.004102261059261199,13.640421433641906,1.0501299303971767,0.0001852955728523282,0.00015696828524779726,2.832728760453093e-05,0,38358,structured
GA,D3_local_surface_off,100.0,mm,16,p2p,ls,0.004399407263621073,2.335443149186752,0.03043607313210962,0.00021038774925687557,0.00020538595263236163,5.001796624513942e-06,0,38358,structured
GA,D3_local_surface_off,100.0,mm,16,p2p,huber,0.0004754187200890704,0.48289749676202637,0.004829258870489761,4.1399234813256195e-05,5.266829880364039e-05,-1.1269063990384196e-05,0,38358,structured
GA,D3_local_surface_off,100.0,mm,16,p2p,trim,,0.014877390526456664,0.002546518382188204,8.410387057339427e-06,8.409539295709412e-06,8.477616300154716e-10,0,38358,structured
GA,D3_local_surface_off,100.0,mm,16,p2l,ls,0.003988076899097371,13.67859476792226,1.0577258487143455,0.00018550113625779124,0.0001576496157622338,2.7851520495557423e-05,0,38358,structured
GA,D3_local_surface_off,100.0,mm,17,p2p,ls,0.005242460305811457,12.8478412730792,0.07033297674903205,0.000246932286536877,0.0002146359040320471,3.229638250482991e-05,0,32274,structured
GA,D3_local_surface_off,100.0,mm,17,p2p,huber,0.0005737632838297354,0.6056676026946876,0.012124577185899673,4.7995399311001545e-05,6.044723445315761e-05,-1.2451835142156066e-05,0,32274,structured
GA,D3_local_surface_off,100.0,mm,17,p2p,trim,,0.01380160250083245,0.001931660484992215,8.402964949674928e-06,8.402219626363071e-06,7.453233118572336e-10,0,32274,structured
GA,D3_local_surface_off,100.0,mm,17,p2l,ls,0.004937876495455505,17.17106746146255,2.6976333420137197,0.00021905713641536039,0.00018276981640914547,3.628732000621491e-05,0,32274,structured
GA,D3_local_surface_off,100.0,mm,18,p2p,ls,0.004413906391931431,2.3479855422058447,0.027257609426188805,0.0002106935426472026,0.00020557282436935092,5.120718277851671e-06,0,38358,structured
GA,D3_local_surface_off,100.0,mm,18,p2p,huber,0.0004800436065052846,0.5130279928661909,0.0027227406487039985,4.146376380453244e-05,5.273446116996349e-05,-1.1270697365431053e-05,0,38358,structured
GA,D3_local_surface_off,100.0,mm,18,p2p,trim,,0.011503416466205401,0.0009890721370600754,8.372761339563286e-06,8.372561955800787e-06,1.9938376249948296e-10,0,38358,structured
GA,D3_local_surface_off,100.0,mm,18,p2l,ls,0.004095800952314732,13.627915311026834,1.0595591364438546,0.00018554754515550894,0.00015750332890379566,2.8044216251713278e-05,0,38358,structured
GA,D3_local_surface_off,100.0,mm,19,p2p,ls,0.004391928870938566,2.347210119256581,0.027677429870370654,0.000209510929620968,0.00020451179522754998,4.9991343934180225e-06,0,38358,structured
GA,D3_local_surface_off,100.0,mm,19,p2p,huber,0.00047524395214935223,0.48537490909858044,0.003830222651409076,4.135647178398149e-05,5.26518292159639e-05,-1.1295357431982408e-05,0,38358,structured
GA,D3_local_surface_off,100.0,mm,19,p2p,trim,,0.0041021636615750316,0.0014694347415474852,8.408197985123802e-06,8.407506973054575e-06,6.910120692270034e-10,0,38358,structured
GA,D3_local_surface_off,100.0,mm,19,p2l,ls,0.004095053887525329,13.582067831527548,1.0460857143915478,0.00018421275277159338,0.00015649851482983846,2.771423794175492e-05,0,38358,structured
GA,D4_appendage_scale,0.0,frac,0,p2p,ls,2.776197999915736e-05,0.016116182092911116,0.0011522692441684552,1.1961248493065788e-05,1.1960650392737523e-05,5.981003282650067e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,0,p2p,huber,1.3880989999578626e-05,0.016116182092911116,0.0011522692441684552,5.980624246532894e-06,1.1960650392737523e-05,-5.980026146204629e-06,0,38358,structured
GA,D4_appendage_scale,0.0,frac,0,p2p,trim,,0.015183376708800768,0.0018194345895472224,8.079104121641602e-06,8.078104913019384e-06,9.992086222170173e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,0,p2l,ls,2.5327353382174986e-05,0.033725629348400135,0.0017514288140886639,4.017327362152283e-06,4.016840119777496e-06,4.87242374787013e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,1,p2p,ls,2.1197321953637196e-05,0.007644201077653936,0.0012002089312891692,1.1911518158427091e-05,1.191125574144927e-05,2.6241697782145793e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,1,p2p,huber,1.0598660976818796e-05,0.007644201077653936,0.0012002089312891692,5.955759079213544e-06,1.191125574144927e-05,-5.955496662235726e-06,0,38358,structured
GA,D4_appendage_scale,0.0,frac,1,p2p,trim,,0.012264310181456331,0.0006891725449468314,8.044751300357628e-06,8.044568619701403e-06,1.8268065622466711e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,1,p2l,ls,2.4754957059338265e-05,0.04206350450994128,0.0025822962741528567,3.975340848621455e-06,3.9748692682501514e-06,4.715803713037391e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,2,p2p,ls,3.763710642955184e-05,0.03604622387670263,0.0016019419392013423,1.2045649404960187e-05,1.2044257711360002e-05,1.391693600184612e-09,0,32274,structured
GA,D4_appendage_scale,0.0,frac,2,p2p,huber,1.8818553214776033e-05,0.03604622387670263,0.0016019419392013423,6.022824702480093e-06,1.2044257711360002e-05,-6.021433008879909e-06,0,32274,structured
GA,D4_appendage_scale,0.0,frac,2,p2p,trim,,0.04379450150689784,0.0009138834931316245,8.137531172098846e-06,8.135856448309144e-06,1.674723789701755e-09,0,32274,structured
GA,D4_appendage_scale,0.0,frac,2,p2l,ls,1.2725409184974177e-05,0.021008332988404176,0.0071239505220868195,3.983655701293875e-06,3.9833684917506e-06,2.8720954327538987e-10,0,32274,structured
GA,D4_appendage_scale,0.0,frac,3,p2p,ls,3.4614043024607624e-05,0.022348972696782834,0.0007888477823124976,1.2002678856971855e-05,1.2002083582865694e-05,5.952741061612343e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,3,p2p,huber,1.730702151230372e-05,0.022348972696782834,0.0007888477823124976,6.001339428485927e-06,1.2002083582865694e-05,-6.000744154379767e-06,0,38358,structured
GA,D4_appendage_scale,0.0,frac,3,p2p,trim,,0.015517275825866952,0.0006107646754368308,8.11376144762172e-06,8.113480102561658e-06,2.813450600624794e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,3,p2l,ls,2.5556129831325846e-05,0.05258568846721656,0.0027815135546686914,4.044483242901544e-06,4.043874906688551e-06,6.08336212992578e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,4,p2p,ls,3.397590140515621e-05,0.010323464073441679,0.0014569398850142782,1.2018494789086883e-05,1.201815000092683e-05,3.447881600537238e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,4,p2p,huber,1.6987950702577672e-05,0.010323464073441679,0.0014569398850142782,6.009247394543441e-06,1.201815000092683e-05,-6.008902606383389e-06,0,38358,structured
GA,D4_appendage_scale,0.0,frac,4,p2p,trim,,0.016451929281101896,0.0021748961294685044,8.128620332715653e-06,8.127936031360081e-06,6.843013555721109e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,4,p2l,ls,1.9445553483644023e-05,0.015817716162560246,0.0048921032093917636,4.015476761578924e-06,4.015094904792695e-06,3.818567862289685e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,5,p2p,ls,2.150249792156252e-05,0.011165159526599223,0.001421152733225834,1.1928551801927993e-05,1.1927788668751384e-05,7.631331766089612e-10,0,32274,structured
GA,D4_appendage_scale,0.0,frac,5,p2p,huber,1.075124896078114e-05,0.011165159526599223,0.001421152733225834,5.964275900963996e-06,1.1927788668751384e-05,-5.963512767787387e-06,0,32274,structured
GA,D4_appendage_scale,0.0,frac,5,p2p,trim,,0.03209223699065554,0.0011200429395999665,8.035507162476458e-06,8.034375356909434e-06,1.1318055670241246e-09,0,32274,structured
GA,D4_appendage_scale,0.0,frac,5,p2l,ls,1.4522444759700271e-05,0.18067538464684127,0.006690243190011751,4.0233754638382915e-06,4.022602222872428e-06,7.732409658635966e-10,0,32274,structured
GA,D4_appendage_scale,0.0,frac,6,p2p,ls,2.324262151884951e-05,0.016769615231802853,0.001066424183502876,1.1957406324620412e-05,1.1956862541938075e-05,5.437826823367458e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,6,p2p,huber,1.1621310759425277e-05,0.016769615231802853,0.001066424183502876,5.978703162310206e-06,1.1956862541938075e-05,-5.978159379627869e-06,0,38358,structured
GA,D4_appendage_scale,0.0,frac,6,p2p,trim,,0.016019505595686555,0.0011507690626994934,8.080497044281578e-06,8.080024983330695e-06,4.720609508826923e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,6,p2l,ls,1.4226310282405932e-05,0.02086804417956879,0.0026264447981446167,4.045665626906258e-06,4.045309167847232e-06,3.564590590260773e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,7,p2p,ls,3.175692739338846e-05,0.013629207158930973,0.0009006526761316119,1.1912616847669396e-05,1.1912327637184726e-05,2.8921048467082727e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,7,p2p,huber,1.5878463696694366e-05,0.013629207158930973,0.0009006526761316119,5.956308423834699e-06,1.1912327637184726e-05,-5.9560192133500266e-06,0,38358,structured
GA,D4_appendage_scale,0.0,frac,7,p2p,trim,,0.01367867579851463,0.001029496247774211,8.045106327349747e-06,8.044764435453134e-06,3.4189189661258386e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,7,p2l,ls,1.6685090684944966e-05,0.008715041516480289,0.004681231017861892,3.943818913310205e-06,3.943504631532893e-06,3.1428177731223495e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,8,p2p,ls,3.769465998058963e-05,0.015858297057221478,0.002210412757623278,1.2018911593840916e-05,1.201797707755287e-05,9.345162880451137e-10,0,32274,structured
GA,D4_appendage_scale,0.0,frac,8,p2p,huber,1.8847329990295158e-05,0.015858297057221478,0.002210412757623278,6.009455796920457e-06,1.201797707755287e-05,-6.008521280632414e-06,0,32274,structured
GA,D4_appendage_scale,0.0,frac,8,p2p,trim,,0.017415271828515752,0.002146500542114803,8.10946597246548e-06,8.108475889023137e-06,9.90083442341987e-10,0,32274,structured
GA,D4_appendage_scale,0.0,frac,8,p2l,ls,2.9348605633611293e-05,0.03634993374907255,0.0024194498967392768,4.0467026425254965e-06,4.046275516904432e-06,4.271256210641028e-10,0,32274,structured
GA,D4_appendage_scale,0.0,frac,9,p2p,ls,1.9399986823972207e-05,0.008119314604725097,0.001256072156613136,1.1917032659767646e-05,1.1916735507669293e-05,2.9715209835287474e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,9,p2p,huber,9.699993411986246e-06,0.008119314604725097,0.001256072156613136,5.958516329883822e-06,1.1916735507669293e-05,-5.958219177785471e-06,0,38358,structured
GA,D4_appendage_scale,0.0,frac,9,p2p,trim,,0.007357621390202981,0.0007907184205676428,8.063234362904704e-06,8.063031068673383e-06,2.0329423132120353e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,9,p2l,ls,1.6627951403238095e-05,0.022945292819484046,0.0015814800169318746,3.965775626504925e-06,3.96552190388278e-06,2.5372262214513815e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,10,p2p,ls,1.7416861888149203e-05,0.010544369748696368,0.0009949507115114746,1.1899653803681264e-05,1.1899345169477101e-05,3.08634204163318e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,10,p2p,huber,8.708430944074429e-06,0.010544369748696368,0.0009949507115114746,5.949826901840633e-06,1.1899345169477101e-05,-5.949518267636468e-06,0,38358,structured
GA,D4_appendage_scale,0.0,frac,10,p2p,trim,,0.009534738913191221,0.00125994166241755,8.050459499474824e-06,8.050108516785856e-06,3.509826889675882e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,10,p2l,ls,1.5883697453098246e-05,0.008324962561839271,0.0078361534099171,3.957804863334892e-06,3.956903401679599e-06,9.014616552930311e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,11,p2p,ls,4.315374740547777e-05,0.011438350128493018,0.0026521936515853987,1.201969989129587e-05,1.2018393071115342e-05,1.3068201805281935e-09,0,32274,structured
GA,D4_appendage_scale,0.0,frac,11,p2p,huber,2.1576873702738784e-05,0.011438350128493018,0.0026521936515853987,6.009849945647936e-06,1.2018393071115342e-05,-6.008543125467406e-06,0,32274,structured
GA,D4_appendage_scale,0.0,frac,11,p2p,trim,,0.006702777255475241,0.0038004485494183542,8.13265656438843e-06,8.129904227449543e-06,2.7523369388861513e-09,0,32274,structured
GA,D4_appendage_scale,0.0,frac,11,p2l,ls,2.6750731174782958e-05,0.06982829051440728,0.010061456048431635,4.018115130306774e-06,4.017019849463855e-06,1.095280842919445e-09,0,32274,structured
GA,D4_appendage_scale,0.0,frac,12,p2p,ls,4.143098188197832e-05,0.02009790336754816,0.0007868942983228317,1.1940647726098104e-05,1.1940080475654524e-05,5.67250443579337e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,12,p2p,huber,2.0715490940988814e-05,0.02009790336754816,0.0007868942983228317,5.970323863049051e-06,1.1940080475654524e-05,-5.969756612605473e-06,0,38358,structured
GA,D4_appendage_scale,0.0,frac,12,p2p,trim,,0.021904467972422736,0.0008047050942457592,8.079679617913536e-06,8.07917374710643e-06,5.058708071052398e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,12,p2l,ls,2.107263227181584e-05,0.03364182304278145,0.006802890014700135,3.997632346017067e-06,3.996861626150951e-06,7.707198661160045e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,13,p2p,ls,2.6381751527327952e-05,0.0080671326586726,0.0009959112668451336,1.1979972831458792e-05,1.1979592441001545e-05,3.8039045724643005e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,13,p2p,huber,1.3190875763663925e-05,0.0080671326586726,0.0009959112668451336,5.989986415729396e-06,1.1979592441001545e-05,-5.9896060252721495e-06,0,38358,structured
GA,D4_appendage_scale,0.0,frac,13,p2p,trim,,0.015030961131074405,0.0008520806232441081,8.081052238683888e-06,8.080620300094507e-06,4.31938589381248e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,13,p2l,ls,1.724745498968642e-05,0.053002024586988015,0.002630749124642178,4.010261400183716e-06,4.009607080990307e-06,6.543191934087962e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,14,p2p,ls,6.26586530528077e-05,0.03372734066902522,0.0010988671283092108,1.1933276677349084e-05,1.1931841879194307e-05,1.4347981547765514e-09,0,32274,structured
GA,D4_appendage_scale,0.0,frac,14,p2p,huber,3.132932652640437e-05,0.03372734066902522,0.0010988671283092108,5.966638338674541e-06,1.1931841879194307e-05,-5.965203540519766e-06,0,32274,structured
GA,D4_appendage_scale,0.0,frac,14,p2p,trim,,0.036541939017653985,0.0009049457551950505,8.040154912098848e-06,8.038873702284759e-06,1.2812098140886733e-09,0,32274,structured
GA,D4_appendage_scale,0.0,frac,14,p2l,ls,5.872216672604972e-05,0.3948339842204111,0.002298748733009679,4.0094395581995455e-06,4.007817913464537e-06,1.621644735008888e-09,0,32274,structured
GA,D4_appendage_scale,0.0,frac,15,p2p,ls,2.3808491255301093e-05,0.022507762513720136,0.0006202562018667917,1.2008700382900906e-05,1.2008147265673727e-05,5.531172271790202e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,15,p2p,huber,1.1904245627650277e-05,0.022507762513720136,0.0006202562018667917,6.004350191450451e-06,1.2008147265673727e-05,-6.0037970742232755e-06,0,38358,structured
GA,D4_appendage_scale,0.0,frac,15,p2p,trim,,0.02291440397730153,0.000791724426201666,8.113897227149107e-06,8.113370562229456e-06,5.266649196511869e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,15,p2l,ls,9.471707189859406e-06,0.03337199800011393,0.0032073234624775846,4.000538277358759e-06,4.000145765908172e-06,3.925114505872978e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,16,p2p,ls,3.2376071202159426e-05,0.007478234074915931,0.0004705322662905785,1.2012744298235733e-05,1.2012630788074504e-05,1.1351016122964394e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,16,p2p,huber,1.618803560107932e-05,0.007478234074915931,0.0004705322662905785,6.006372149117866e-06,1.2012630788074504e-05,-6.006258638956638e-06,0,38358,structured
GA,D4_appendage_scale,0.0,frac,16,p2p,trim,,0.004396121696566493,0.0014787065903812445,8.107881708556093e-06,8.107324920090198e-06,5.56788465895221e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,16,p2l,ls,1.8706734354181177e-05,0.028096080879878374,0.006061916280228452,4.03415612714279e-06,4.0334610134927355e-06,6.951136500548069e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,17,p2p,ls,5.706331962388842e-05,0.024231879111239942,0.0018249179822315662,1.1979190892952412e-05,1.1977996305700779e-05,1.194587251633202e-09,0,32274,structured
GA,D4_appendage_scale,0.0,frac,17,p2p,huber,2.8531659811943623e-05,0.024231879111239942,0.0018249179822315662,5.989595446476207e-06,1.1977996305700779e-05,-5.988400859224572e-06,0,32274,structured
GA,D4_appendage_scale,0.0,frac,17,p2p,trim,,0.03046512946363202,0.0007282453017568958,8.095583207307644e-06,8.094758457162776e-06,8.247501448674648e-10,0,32274,structured
GA,D4_appendage_scale,0.0,frac,17,p2l,ls,3.6950408532718136e-05,0.23773339300758697,0.002524511860243555,4.0182927448182136e-06,4.017569663216376e-06,7.230816018372662e-10,0,32274,structured
GA,D4_appendage_scale,0.0,frac,18,p2p,ls,2.1969133872291913e-05,0.015885004311943413,0.0003255707401333337,1.1963389789077569e-05,1.1963136945238585e-05,2.5284383898354875e-10,0,38358,structured
GA,D4_appendage_scale,0.0,frac,18,p2p,huber,1.0984566936145765e-05,0.015885004311943413,0.0003255707401333337,5.981694894538783e-06,1.1963136945238585e-05,-5.9814420506998016e-06,0,38358,structured
GA,D4_appendage_scale,0.0,frac,18,p2p,trim,,0.022257467315171798,0.0004332308441167853,8.097347661773199e-06,8.096929852696528e-06,4.178090766714565e-10,0,38358,structured
