traj,order,scan,cos_global,cos_patch,cos_full
ii,624,624,0.9480506534127441,0.8599116599148405,0.326835779365904
ii,625,625,0.8820517205239502,0.8466087138384626,0.314528179459401
ii,626,626,0.8704196490497003,0.8324990189572703,0.3770997362944053
ii,627,627,0.905737307026933,0.7984228125532924,0.3748134572273735
ii,628,628,0.8646916364385533,0.7373055971645797,0.2877366316838258
ii,629,629,0.8314960064230269,0.8791802153214398,0.5740992510443995
ii,630,630,0.8007298332790618,0.9208857192824971,0.6391772643360382
ii,631,631,0.7665554647679983,0.9034133547166684,0.6212284285978295
ii,632,632,0.8062127607229429,0.8742652564468888,0.6283353959168473
ii,633,633,0.8533073162658132,0.8507033307718805,0.5879616837607153
ii,634,634,0.7896453371164358,0.8244934111230764,0.5682599140489397
ii,635,635,0.7661023044048371,0.8287473366733162,0.5253499066778587
ii,636,636,0.8234519454376525,0.7843334269637717,0.5039466132111035
ii,637,637,0.8201963850239504,0.7551224345813232,0.4683992583328776
ii,638,638,0.7911843314526175,0.7525148433797709,0.46830223728544484
ii,639,639,0.7803134427737252,0.752451324688533,0.4802680142239419
ii,640,640,0.7889345760213399,0.6875091232482486,0.39612937512725793
ii,641,641,0.7592621716776026,0.6954779128850568,0.377693580447435
ii,642,642,0.7558528671584483,0.695537971524303,0.3848683097485664
ii,643,643,0.7285181211709911,0.7277202924780369,0.3959530391582559
ii,644,644,0.7112099728529083,0.6845591622565537,0.3624115814227203
ii,645,645,0.7084919288917089,0.7114413297171097,0.3692310985180785
ii,646,646,0.7093759946644708,0.7188264570498903,0.390751670843059
ii,647,647,0.6891759323709791,0.7111327726674306,0.3481034519100535
ii,648,648,0.6970018692863497,0.7155612492587899,0.31063243100724053
ii,649,649,0.7180333913325784,0.7567698883749148,0.3586335364507547
ii,650,650,0.7142119477430444,0.7734334413896427,0.36665070473371336
ii,651,651,0.7112598381819368,0.7639860530077232,0.36432699367410887
ii,652,652,0.7471768203194743,0.7608042148365022,0.35223628013523467
ii,653,653,0.7175439877456957,0.7734990452722642,0.3963188406988259
ii,654,654,0.7187334891928461,0.7568169908636727,0.35432228544540545
ii,655,655,0.7271181081650283,0.7497291877269596,0.33985377806105294
ii,656,656,0.7445619707180643,0.786150860346311,0.37785476342607544
ii,657,657,0.7380915583287712,0.7652558763759976,0.3624565848068804
ii,658,658,0.7645228170254555,0.7766117090596957,0.38449638643911754
ii,659,659,0.8061327928135733,0.7635539979730954,0.35282075203123875
ii,660,660,0.7922255399393238,0.7534992114535882,0.3301728781262059
ii,661,661,0.7791163591396052,0.7490660441312589,0.34570085290422886
ii,662,662,0.7704101092998588,0.7262572821376098,0.33315272915057315
ii,663,663,0.7475450511100267,0.735557064643308,0.34888456576461074
ii,664,664,0.7550683937466675,0.7507281232581129,0.3749793103266341
ii,665,665,0.7226775872017936,0.7563489871936625,0.3729199313595716
ii,666,666,0.7234734876081231,0.7836077338455384,0.39847161522133817
ii,667,667,0.6992558757366668,0.7803399669362158,0.38679112692324924
ii,668,668,0.6892892022687442,0.7746970284930363,0.372112315782471
ii,669,669,0.7063054951438851,0.7702080243603341,0.3642343526959696
ii,670,670,0.6853618912951553,0.7793891487950174,0.37689358892348246
ii,671,671,0.7134589565122025,0.8087473668620955,0.39277989245728534
ii,672,672,0.6982626081597905,0.8080477591865732,0.3934129686964121
ii,673,673,0.7302610638025537,0.8501811021816827,0.43865372105732425
ii,674,674,0.7486878083346317,0.8880625893286156,0.479055547972701
ii,675,675,0.7183672205253657,0.8308126207290254,0.38316835831318186
ii,676,676,0.7249045469218264,0.7899333855767519,0.30595053928550753
ii,677,677,0.7064639966387593,0.7543304324121023,0.27549618263991876
ii,678,678,0.786694667315194,0.769354986660461,0.2167153143013691
ii,679,679,0.8497990362893367,0.8405629069226042,0.3012242800028013
ii,680,680,0.8443043934043326,0.8326169171379874,0.30118694378599087
ii,681,681,0.8388328597475895,0.8430194249165082,0.33621824474850015
ii,682,682,0.8578601300067314,0.8321815302490068,0.3203328562017109
ii,683,683,0.8435559865885393,0.8356248069780209,0.34343181772276427
