g0_huber,g0_ls,g0_trim,g0_selfnull_et,M0_raw_p2p,M1_raw_p2l,M2_raw_huber,M3_global_corr,M4_patch_corr,M5_full_corr,T0_raw,est_gtstart,est_warmstart,oracle,scan,range_m,in_support
82.14508491942324,81.66676756661892,83.26514665741969,1.1443916996305597e-13,81.66676756661892,80.10254644220434,82.14508491942324,85.27405377723922,33.94269711581916,47.513370357513345,81.66676756661892,47.534228370986874,48.46783307818521,47.513370357513345,65,17.742908982526988,False
80.77980416711823,80.59973539074858,82.25927030607112,1.2086632133819214e-13,80.59973539074858,78.82115263594984,80.77980416711823,84.2099008227464,30.588208892028284,45.49140757798199,80.59973539074858,45.493438265117085,46.107020445979494,45.49140757798199,66,17.715532619447654,False
81.99482632753734,80.53212847799203,83.88761977302768,6.987007971202667e-15,80.53212847799203,77.77658351270128,81.99482632753734,84.07350289204186,28.686129972573006,40.94192747042639,80.53212847799203,40.94486134264147,41.145257122765535,40.94192747042639,67,17.68798418387291,False
82.47069142871099,81.87822183862069,83.51164313507735,1.7557180456825408e-13,81.87822183862069,80.67465985007063,82.47069142871099,86.59481007172799,33.40378020107907,45.01610959796614,81.87822183862069,47.53064974537394,48.12746168699726,45.01610959796614,68,17.660255171573425,False
81.24338582511331,80.06443413254654,82.1524903245873,7.178171715430317e-14,80.06443413254654,79.61967173868719,81.24338582511331,83.74153592622507,27.640708133261697,42.467690471076864,80.06443413254654,42.47937164689879,42.69673977761855,42.467690471076864,69,17.632373144820917,False
78.90212363312172,79.84263274881708,80.21031041758069,6.098731183695384e-14,79.84263274881708,78.53835471810032,78.90212363312172,83.51298260877405,27.075893158992493,40.86229178816331,79.84263274881708,40.86606410390533,41.28097813844339,40.86229178816331,70,17.604649840261445,False
78.91414554943084,78.92299917426469,79.55930928535865,6.307932591395859e-14,78.92299917426469,78.45392470346935,78.91414554943084,82.24209503487445,25.16169275203545,42.77436679415988,78.92299917426469,42.77779328882362,42.98928691086845,42.77436679415988,71,17.576799903825563,False
81.45997986232102,80.67026014278171,82.78259285530844,1.2274011406275625e-14,80.67026014278171,81.63062172269741,81.45997986232102,83.2547207297778,24.94121529202652,41.11632175468639,80.67026014278171,41.12331608075895,42.03679937312555,41.11632175468639,72,17.549053933489432,False
83.905804626799,83.32375533828797,85.01139660592973,6.05167428062173e-14,83.32375533828797,83.63109489822853,83.905804626799,86.09703560619197,26.03589352499024,46.102615003251195,83.32375533828797,46.10125473531073,46.24538861639724,46.102615003251195,73,17.52118896689674,False
84.3987534612594,83.34724237233867,84.71851470814221,6.251664288321932e-14,83.34724237233867,83.89927874922881,84.3987534612594,85.87345612742847,26.23546936141345,48.574578461902,83.34724237233867,48.57552733241819,49.23983637103195,48.574578461902,74,17.49316047575998,False
