method,et_mm,eR_deg,g_corr_gt,J_raw_gt,J_raw_final,iters,traj,order,scan,view,ndist,in_support,nearest_d
M2_raw_huber,82.05620866918494,1.0984496467594163,0.03588311653013879,0.00545702725109112,0.0023997440979038275,40,iii,79,79,oracle,1.27798620715333,False,1.27798620715333
M3_global_corr,81.8904226494361,1.282569402911362,0.07875425647538198,0.00545702725109112,0.002370215450983919,38,iii,79,79,oracle,1.27798620715333,False,1.27798620715333
M4_patch_corr,17.963681911375996,1.2228876335307197,0.020952361777751425,0.00545702725109112,0.004086513543414926,31,iii,79,79,oracle,1.27798620715333,False,1.27798620715333
M5_full_corr,46.229856401287286,3.3399601005572888,0.011446722360744553,0.00545702725109112,0.005326832998067051,40,iii,79,79,oracle,1.27798620715333,False,1.27798620715333
M0_raw_p2p,77.55240641937954,1.4458391422994628,0.07679155953332059,0.005494635996371144,0.00243104435333128,20,iii,80,80,oracle,1.2663449765977395,False,1.2663449765977395
M1_raw_p2l,77.37029439244681,0.7568139703977534,0.07254494826455926,0.005494635996371144,0.0024407480129943816,40,iii,80,80,oracle,1.2663449765977395,False,1.2663449765977395
M2_raw_huber,79.6235750687706,1.0258294744688579,0.035170501717578954,0.005494635996371144,0.0025616249263463804,40,iii,80,80,oracle,1.2663449765977395,False,1.2663449765977395
M3_global_corr,79.51820732294787,1.4467515899758625,0.07769305456992241,0.005494635996371144,0.0024956834986732423,31,iii,80,80,oracle,1.2663449765977395,False,1.2663449765977395
M4_patch_corr,14.668660984755743,1.9289143947303253,0.01894720144919517,0.005494635996371144,0.004238226090192741,38,iii,80,80,oracle,1.2663449765977395,False,1.2663449765977395
M5_full_corr,44.50428976298135,3.4883592059846387,0.009921115060336123,0.005494635996371144,0.005554521485536168,40,iii,80,80,oracle,1.2663449765977395,False,1.2663449765977395
M0_raw_p2p,75.23393299408,1.7241663546258092,0.07574212990460619,0.005404750992669185,0.002488451970214018,22,iii,81,81,oracle,1.254737274618893,False,1.254737274618893
M1_raw_p2l,74.55467749837578,0.7046158674453646,0.07043575650942192,0.005404750992669185,0.002508739725388544,40,iii,81,81,oracle,1.254737274618893,False,1.254737274618893
M2_raw_huber,79.0077195050477,1.0364973307853087,0.03439646149400021,0.005404750992669185,0.002627532956034688,40,iii,81,81,oracle,1.254737274618893,False,1.254737274618893
M3_global_corr,77.48592982049857,1.731047628064795,0.07671903012571256,0.005404750992669185,0.002552138732456451,29,iii,81,81,oracle,1.254737274618893,False,1.254737274618893
M4_patch_corr,13.703904973100524,2.1241854764310797,0.017969543271076523,0.005404750992669185,0.004290120657579333,40,iii,81,81,oracle,1.254737274618893,False,1.254737274618893
M5_full_corr,46.7054295257322,3.3303855473842483,0.011303647542765943,0.005404750992669185,0.005387913456676596,40,iii,81,81,oracle,1.254737274618893,False,1.254737274618893
M0_raw_p2p,74.60649775128343,1.130378930452744,0.0748553931845729,0.005068316368387064,0.0022113654384859106,40,iii,82,82,oracle,1.2432237065828302,False,1.2432237065828302
M1_raw_p2l,73.60808382797252,0.38804184676564174,0.06615946440982805,0.005068316368387064,0.002227703914722016,28,iii,82,82,oracle,1.2432237065828302,False,1.2432237065828302
M2_raw_huber,78.67292370458534,1.0916817622542423,0.03322692452639533,0.005068316368387064,0.0023088347959991295,40,iii,82,82,oracle,1.2432237065828302,False,1.2432237065828302
M3_global_corr,77.91142225384631,1.123602751174902,0.07643253431237028,0.005068316368387064,0.002277522871538471,40,iii,82,82,oracle,1.2432237065828302,False,1.2432237065828302
M4_patch_corr,14.612615431933214,1.8191272803514833,0.017080849727843374,0.005068316368387064,0.004031494870531118,40,iii,82,82,oracle,1.2432237065828302,False,1.2432237065828302
M5_full_corr,44.95733654508417,3.1368334139984797,0.010332858926384737,0.005068316368387064,0.005133537653198016,38,iii,82,82,oracle,1.2432237065828302,False,1.2432237065828302
M0_raw_p2p,74.43690928053788,1.3133229529376511,0.07583634709796093,0.005207328671891742,0.002313373280365795,37,iii,83,83,oracle,1.2316992693135882,False,1.2316992693135882
M1_raw_p2l,74.20220634069614,0.6513435370290426,0.0688565117708967,0.005207328671891742,0.002326591881388993,40,iii,83,83,oracle,1.2316992693135882,False,1.2316992693135882
M2_raw_huber,79.05164677070675,1.0711832773820482,0.03358438011191369,0.005207328671891742,0.0024389463254918704,37,iii,83,83,oracle,1.2316992693135882,False,1.2316992693135882
M3_global_corr,77.4510852083107,1.3101297201595048,0.07685313131761573,0.005207328671891742,0.0023802623389710996,40,iii,83,83,oracle,1.2316992693135882,False,1.2316992693135882
M4_patch_corr,14.300508900517066,2.0958129477455376,0.017705283840591276,0.005207328671891742,0.004130534477116866,40,iii,83,83,oracle,1.2316992693135882,False,1.2316992693135882
M5_full_corr,43.20731163761861,3.2642467331826857,0.009912620136017682,0.005207328671891742,0.005323622776063518,35,iii,83,83,oracle,1.2316992693135882,False,1.2316992693135882
M0_raw_p2p,73.6674993006338,1.3532011213123216,0.07395799625770375,0.005209190516087851,0.0024162152935532847,28,iii,84,84,oracle,1.220298695227475,False,1.220298695227475
M1_raw_p2l,73.50829042813241,0.6994114119467151,0.06567091736244594,0.005209190516087851,0.0024308037202064306,18,iii,84,84,oracle,1.220298695227475,False,1.220298695227475
M2_raw_huber,78.06188895602855,1.0215230165047313,0.03366434708863244,0.005209190516087851,0.0025669815659332515,40,iii,84,84,oracle,1.220298695227475,False,1.220298695227475
M3_global_corr,75.87029278737377,1.3464967884030474,0.07516350884583692,0.005209190516087851,0.0024844568820301697,31,iii,84,84,oracle,1.220298695227475,False,1.220298695227475
M4_patch_corr,12.342082551359276,2.2765412306457957,0.01619397749953885,0.005209190516087851,0.004197540519328124,40,iii,84,84,oracle,1.220298695227475,False,1.220298695227475
M5_full_corr,44.96286619709573,3.2941611825507033,0.01054638955514522,0.005209190516087851,0.005281043923706437,38,iii,84,84,oracle,1.220298695227475,False,1.220298695227475
M0_raw_p2p,73.24961591291341,1.8853424401810923,0.07235953348205473,0.005397010359494662,0.002654710063924079,35,iii,85,85,oracle,1.209026161004731,False,1.209026161004731
M1_raw_p2l,73.66402008724833,0.5904893877768761,0.06524425832381948,0.005397010359494662,0.0026904624047306737,40,iii,85,85,oracle,1.209026161004731,False,1.209026161004731
M2_raw_huber,77.2222830201668,1.0534588646248708,0.031207604307773168,0.005397010359494662,0.0028295192093876105,40,iii,85,85,oracle,1.209026161004731,False,1.209026161004731
M3_global_corr,74.97172017008035,1.8811323174737844,0.07325323286725767,0.005397010359494662,0.0027238474935362624,36,iii,85,85,oracle,1.209026161004731,False,1.209026161004731
M4_patch_corr,11.732486729599378,2.4144974737377445,0.014779573935663082,0.005397010359494662,0.004453709576093729,40,iii,85,85,oracle,1.209026161004731,False,1.209026161004731
M5_full_corr,42.03741106014059,2.9265610643270126,0.009985493436284819,0.005397010359494662,0.00552279620444867,40,iii,85,85,oracle,1.209026161004731,False,1.209026161004731
M0_raw_p2p,72.4380388638989,1.5415902398468289,0.06945617705417136,0.005083303395845745,0.0025571726825287127,33,iii,86,86,oracle,1.1978361264614843,False,1.1978361264614843
M1_raw_p2l,72.84777298612754,0.27524171685054577,0.062355039849621145,0.005083303395845745,0.0025846937733852507,16,iii,86,86,oracle,1.1978361264614843,False,1.1978361264614843
M2_raw_huber,76.11886944211369,1.2830223761509276,0.03203837824811339,0.005083303395845745,0.0027029171057846727,23,iii,86,86,oracle,1.1978361264614843,False,1.1978361264614843
M3_global_corr,74.19681749658172,1.543575428977138,0.06989505582027987,0.005083303395845745,0.00262332955639347,35,iii,86,86,oracle,1.1978361264614843,False,1.1978361264614843
M4_patch_corr,11.914023869028865,1.8702912316567062,0.011474211188691404,0.005083303395845745,0.004399624331139687,37,iii,86,86,oracle,1.1978361264614843,False,1.1978361264614843
M5_full_corr,39.99608246443158,2.8729589020742763,0.0082632390879013,0.005083303395845745,0.005510782879292448,40,iii,86,86,oracle,1.1978361264614843,False,1.1978361264614843
M0_raw_p2p,74.18964620276587,1.682665146006109,0.07005674771981225,0.005227364988964563,0.0026171905893157908,32,iii,87,87,oracle,1.185970429100707,False,1.1859704291007072
M1_raw_p2l,74.8067631216199,0.32065290477155994,0.059677248609118806,0.005227364988964563,0.002652102946359862,40,iii,87,87,oracle,1.185970429100707,False,1.1859704291007072
M2_raw_huber,77.3831752898552,1.1808608272565468,0.03125719626576747,0.005227364988964563,0.002797328417552731,39,iii,87,87,oracle,1.185970429100707,False,1.1859704291007072
M3_global_corr,75.80970419457523,1.6669203152205954,0.0712081071356169,0.005227364988964563,0.0026882243813905987,38,iii,87,87,oracle,1.185970429100707,False,1.1859704291007072
M4_patch_corr,13.87258346972108,2.0454430356795115,0.013556149919287414,0.005227364988964563,0.00439786865136889,37,iii,87,87,oracle,1.185970429100707,False,1.1859704291007072
M5_full_corr,38.66567460637093,2.99321330601936,0.007698772015387991,0.005227364988964563,0.005657109304274855,40,iii,87,87,oracle,1.185970429100707,False,1.1859704291007072
M0_raw_p2p,73.17146313900766,2.0665895634484897,0.06943142782134375,0.005232998328644581,0.0026374978426815876,26,iii,88,88,oracle,1.1742567686114422,False,1.1742567686114422
M1_raw_p2l,73.67346404943623,0.7581031876351472,0.06265687840749748,0.005232998328644581,0.0026677124578717553,40,iii,88,88,oracle,1.1742567686114422,False,1.1742567686114422
M2_raw_huber,76.63443887240082,1.1491363623186852,0.03057500251106317,0.005232998328644581,0.0028246571344757144,40,iii,88,88,oracle,1.1742567686114422,False,1.1742567686114422
M3_global_corr,75.17380687897442,2.0675730327763895,0.07045382642130382,0.005232998328644581,0.00270530254988116,31,iii,88,88,oracle,1.1742567686114422,False,1.1742567686114422
M4_patch_corr,13.53457056235675,2.3233381375880713,0.012588719341510811,0.005232998328644581,0.004453741043850241,40,iii,88,88,oracle,1.1742567686114422,False,1.1742567686114422
M5_full_corr,38.053716776930194,2.5934674153456987,0.00830142641960441,0.005232998328644581,0.005686338213544745,34,iii,88,88,oracle,1.1742567686114422,False,1.1742567686114422
M0_raw_p2p,72.26360282617918,1.8581389226111142,0.06784981528494463,0.005080600570475358,0.0026197393768657507,27,iii,89,89,oracle,1.1626419254903166,False,1.1626419254903166
M1_raw_p2l,73.2737255867597,0.591272434369988,0.060021821106110394,0.005080600570475358,0.0026516506552818567,15,iii,89,89,oracle,1.1626419254903166,False,1.1626419254903166
M2_raw_huber,75.18238975794421,1.0815200152797808,0.02967794375177153,0.005080600570475358,0.002824597720933965,40,iii,89,89,oracle,1.1626419254903166,False,1.1626419254903166
M3_global_corr,73.78423305941256,1.8515263442074539,0.06865750584883075,0.005080600570475358,0.002690776975629073,34,iii,89,89,oracle,1.1626419254903166,False,1.1626419254903166
M4_patch_corr,13.959630823046783,2.3507543819660874,0.01136485219227235,0.005080600570475358,0.004403888733650815,40,iii,89,89,oracle,1.1626419254903166,False,1.1626419254903166
M5_full_corr,38.464765114300526,2.824362210016513,0.008007444281367331,0.005080600570475358,0.005562050297824943,35,iii,89,89,oracle,1.1626419254903166,False,1.1626419254903166
M0_raw_p2p,70.89006383718691,1.789602795046984,0.06704551442943435,0.0048283098975391075,0.0024131009223039464,28,iii,90,90,oracle,1.151191142273846,False,1.151191142273846
M1_raw_p2l,71.45825032666994,0.6519539737102801,0.05949125181347557,0.0048283098975391075,0.0024362157853003654,40,iii,90,90,oracle,1.151191142273846,False,1.151191142273846
M2_raw_huber,74.54084961171027,1.3960623218968977,0.030096495078976267,0.0048283098975391075,0.0025616509112815107,11,iii,90,90,oracle,1.151191142273846,False,1.151191142273846
M3_global_corr,73.18324283671873,1.7896089083589986,0.06830892947438492,0.0048283098975391075,0.002477352427513066,36,iii,90,90,oracle,1.151191142273846,False,1.151191142273846
M4_patch_corr,15.39451508994491,2.226486233749974,0.011194574398366106,0.0048283098975391075,0.004217078247545258,40,iii,90,90,oracle,1.151191142273846,False,1.151191142273846
M5_full_corr,41.45042134742671,2.5971019498723167,0.009885371350985649,0.0048283098975391075,0.005205055515792668,40,iii,90,90,oracle,1.151191142273846,False,1.151191142273846
M0_raw_p2p,70.36845672436306,2.0286747434161994,0.06742960809001858,0.004892020052683487,0.0024779369600136597,26,iii,91,91,oracle,1.1398167027218726,False,1.1398167027218726
M1_raw_p2l,71.52424558143748,1.0579578116326378,0.06022107177957322,0.004892020052683487,0.002505263936730623,16,iii,91,91,oracle,1.1398167027218726,False,1.1398167027218726
M2_raw_huber,74.26339653325194,1.122936424298671,0.029905193698287997,0.004892020052683487,0.002668658444648078,38,iii,91,91,oracle,1.1398167027218726,False,1.1398167027218726
M3_global_corr,72.65304911089062,2.0416505080346545,0.06864713435606201,0.004892020052683487,0.0025430687858626518,35,iii,91,91,oracle,1.1398167027218726,False,1.1398167027218726
M4_patch_corr,14.494999523147476,2.6853408023591037,0.011081881558796032,0.004892020052683487,0.004234529659290046,40,iii,91,91,oracle,1.1398167027218726,False,1.1398167027218726
M5_full_corr,39.85781514585319,2.4563133521390026,0.009280581984055286,0.004892020052683487,0.005270620883119472,39,iii,91,91,oracle,1.1398167027218726,False,1.1398167027218726
M0_raw_p2p,70.98593854702547,2.197041147225353,0.06831169184329416,0.004979881639399445,0.0024966216296014834,30,iii,92,92,oracle,1.1285738674827468,False,1.1285738674827468
M1_raw_p2l,72.7058799547949,1.1973191786783808,0.06270590057955905,0.004979881639399445,0.0025256215581102486,40,iii,92,92,oracle,1.1285738674827468,False,1.1285738674827468
M2_raw_huber,75.35060273566984,1.2624027099478252,0.030786230753951337,0.004979881639399445,0.0027031372555194207,36,iii,92,92,oracle,1.1285738674827468,False,1.1285738674827468
M3_global_corr,73.49055033151392,2.20117744540363,0.06970842974649938,0.004979881639399445,0.0025603678133530984,37,iii,92,92,oracle,1.1285738674827468,False,1.1285738674827468
M4_patch_corr,15.501424132147802,2.715073687299779,0.011914830161542015,0.004979881639399445,0.0042497633431322155,40,iii,92,92,oracle,1.1285738674827468,False,1.1285738674827468
M5_full_corr,40.33351881236188,2.3651909862501816,0.009534187807999356,0.004979881639399445,0.005376354412299671,39,iii,92,92,oracle,1.1285738674827468,False,1.1285738674827468
M0_raw_p2p,71.60008078067293,2.000807585223209,0.0683778028937458,0.004781770163882286,0.0022895299345796817,30,iii,93,93,oracle,1.1173859319245592,False,1.1173859319245592
M1_raw_p2l,73.84979115262695,1.3156105300849552,0.061641336518719184,0.004781770163882286,0.002320803408647678,40,iii,93,93,oracle,1.1173859319245592,False,1.1173859319245592
M2_raw_huber,76.48751392055598,1.2987773626583405,0.0293327767812737,0.004781770163882286,0.0024711201578733483,40,iii,93,93,oracle,1.1173859319245592,False,1.1173859319245592
M3_global_corr,74.67151005647105,2.001547058418363,0.06976821304224924,0.004781770163882286,0.002353098788050551,37,iii,93,93,oracle,1.1173859319245592,False,1.1173859319245592
M4_patch_corr,19.460931172374888,2.482448341541643,0.01223585091805089,0.004781770163882286,0.004050915628176343,40,iii,93,93,oracle,1.1173859319245592,False,1.1173859319245592
M5_full_corr,40.05122902377625,2.2003839868018935,0.010031008063400433,0.004781770163882286,0.0050087916429034755,40,iii,93,93,oracle,1.1173859319245592,False,1.1173859319245592
M0_raw_p2p,71.40716824735885,1.8738416908784565,0.06808835747507565,0.00464985804532482,0.0021931841566192396,26,iii,94,94,oracle,1.1063153514235573,False,1.1063153514235573
M1_raw_p2l,73.39672636921688,1.3758912235111052,0.0598289844891291,0.00464985804532482,0.002218926747060603,4,iii,94,94,oracle,1.1063153514235573,False,1.1063153514235573
M2_raw_huber,75.94614535777896,1.2691023075796748,0.02861988764071583,0.00464985804532482,0.002356300935978323,40,iii,94,94,oracle,1.1063153514235573,False,1.1063153514235573
M3_global_corr,75.29983360724334,1.8973245071727176,0.06995350841419297,0.00464985804532482,0.0022573262155378164,34,iii,94,94,oracle,1.1063153514235573,False,1.1063153514235573
M4_patch_corr,19.372327954953004,2.215543622564704,0.012213810481733794,0.00464985804532482,0.0039371823107383795,37,iii,94,94,oracle,1.1063153514235573,False,1.1063153514235573
M5_full_corr,40.792096611794626,2.270574709386483,0.010231652428430618,0.00464985804532482,0.004942961349209873,40,iii,94,94,oracle,1.1063153514235573,False,1.1063153514235573
M0_raw_p2p,70.93117028134367,2.288788177264827,0.06802127852192286,0.004648037550985975,0.002215967611805999,29,iii,95,95,oracle,1.0951548536612359,False,1.0951548536612359
